Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHouseNJHomeMoneyLine,SugarHouseNJAwayMoneyLine,SugarHouseNJHomePointSpread,SugarHouseNJAwayPointSpread,SugarHouseNJHomePointSpreadPayout,SugarHouseNJAwayPointSpreadPayout,SugarHouseNJOverUnder,SugarHouseNJOverPayout,SugarHouseNJUnderPayout,SugarHouseNJHomeTeamTotal,SugarHouseNJAwayTeamTotal,SugarHouseNJHomeTeamTotalPayout,SugarHouseNJAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2020,RegularSeason,1,Week 1,9/10/20,8:20 PM ET,Thu,9/10/20 @ 8:20 PM ET,7/26/2021 6:06:07 PM,Final,HOU,20,False,KC,34,True,/assets/images/nfl/logos/HOU.png,/assets/images/nfl/logos/KC.png,"Q1, Q2, Q3, Q4","0, 17, 7, 10","7, 0, 0, 13",1,-435,330,-10,10,-110,-110,55.5,-110,-110,,,,,-422,323,-9.5,9.5,-110,-110,53.5,-110,-110,,,,,-400,335,-9.5,9.5,-110,-110,53.5,-110,-110,,,,,-450,350,-9,9,-110,-110,54.5,100,-120,,,,,-420,320,-9.5,9.5,-110,-110,53.5,-110,-110,,,,,-420,320,-9.5,9.5,-110,-110,53.5,-110,-110,,,,,,,,,,,,,,,,,,-440,330,-9.5,9.5,-105,-115,53.5,-110,-110,,,,,,,,,,,,,,,,,,-420,320,-9.5,9.5,-110,-110,53.5,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,SEA,38,True,ATL,25,False,/assets/images/nfl/logos/SEA.png,/assets/images/nfl/logos/ATL.png,"Q1, Q2, Q3, Q4","3, 9, 0, 13","14, 0, 14, 10",1,106,-129,1,-1,-110,-110,48.5,-110,-110,,,,,-117,-105,-1,1,-108,-113,49,-110,-110,,,,,-113,100,-1,1,-108,-113,49,-110,-110,,,,,102,-120,1.5,-1.5,-110,-110,49.5,-105,-115,,,,,-117,-105,-1,1,-108,-113,49,-110,-110,,,,,-117,-105,-1,1,-108,-113,49,-110,-110,,,,,,,,,,,,,,,,,,-115,-105,-1,1,-110,-110,48.5,-110,-110,,,,,,,,,,,,,,,,,,-117,-105,-1,1,-108,-113,49,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,NYJ,17,False,BUF,27,True,/assets/images/nfl/logos/NYJ.png,/assets/images/nfl/logos/BUF.png,"Q1, Q2, Q3, Q4","14, 7, 0, 6","0, 3, 7, 7",1,-265,210,-6,6,-110,-110,40,-110,-110,,,,,-294,235,-6.5,6.5,-120,-104,39.5,-110,-111,,,,,-278,240,-6.5,6.5,-120,-103,39.5,-110,-110,,,,,-290,235,-6.5,6.5,-115,-105,39.5,-105,-115,,,,,-295,235,-6.5,6.5,-120,-103,39.5,-110,-110,,,,,-295,235,-6.5,6.5,-120,-103,39.5,-110,-110,,,,,,,,,,,,,,,,,,-300,240,-6.5,6.5,-110,-110,39.5,-105,-115,,,,,,,,,,,,,,,,,,-295,235,-6.5,6.5,-120,-103,39.5,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,CHI,27,True,DET,23,False,/assets/images/nfl/logos/CHI.png,/assets/images/nfl/logos/DET.png,"Q1, Q2, Q3, Q4","3, 10, 10, 0","3, 3, 0, 21",1,-125,105,-1.5,1.5,-110,-110,44,-110,-110,,,,,-141,116,-2.5,2.5,-106,-115,42.5,-110,-110,,,,,-137,120,-2.5,2.5,-106,-115,42.5,-110,-110,,,,,-160,136,-3,3,-110,-110,44.5,-105,-115,,,,,-141,116,-2.5,2.5,-106,-115,42.5,-110,-110,,,,,-141,116,-2.5,2.5,-106,-115,42.5,-110,-110,,,,,,,,,,,,,,,,,,-130,110,-2,2,-110,-110,42.5,-110,-110,,,,,,,,,,,,,,,,,,-141,116,-2.5,2.5,-106,-115,42.5,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,GB,43,True,MIN,34,False,/assets/images/nfl/logos/GB.png,/assets/images/nfl/logos/MIN.png,"Q1, Q2, Q3, Q4","7, 3, 0, 24","3, 19, 7, 14",1,-175,150,-3.5,3.5,-102,-120,46.5,-110,-110,,,,,-136,112,-2.5,2.5,-106,-115,44.5,-110,-110,,,,,-130,115,-2.5,2.5,-106,-115,44.5,-110,-110,,,,,-156,132,-2.5,2.5,-115,-105,45.5,-110,-110,,,,,-136,112,-2.5,2.5,-106,-115,44.5,-110,-110,,,,,-136,112,-2.5,2.5,-106,-115,44.5,-110,-110,,,,,,,,,,,,,,,,,,-125,105,-1,1,-115,-105,44.5,-110,-110,,,,,,,,,,,,,,,,,,-136,112,-2.5,2.5,-106,-115,44.5,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,MIA,11,False,NE,21,True,/assets/images/nfl/logos/MIA.png,/assets/images/nfl/logos/NE.png,"Q1, Q2, Q3, Q4","0, 7, 7, 7","0, 3, 0, 8",1,-290,230,-6.5,6.5,-110,-110,43.5,-110,-110,,,,,-367,282,-7.5,7.5,-106,-115,41.5,-110,-110,,,,,-345,295,-7.5,7.5,-106,-115,41.5,-110,-110,,,,,-300,245,-6.5,6.5,-110,-110,43,-110,-110,,,,,-375,285,-7.5,7.5,-106,-115,41.5,-110,-110,,,,,-375,285,-7.5,7.5,-106,-115,41.5,-110,-110,,,,,,,,,,,,,,,,,,-350,265,-7,7,-115,-105,41.5,-110,-110,,,,,,,,,,,,,,,,,,-375,285,-7.5,7.5,-106,-115,41.5,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,PHI,17,False,WAS,27,True,/assets/images/nfl/logos/PHI.png,/assets/images/nfl/logos/WAS.png,"Q1, Q2, Q3, Q4","0, 7, 7, 13","10, 7, 0, 0",1,225,-286,6.5,-6.5,-110,-110,45,-110,-110,,,,,207,-252,5.5,-5.5,-110,-110,42,-110,-110,,,,,210,-245,5.5,-5.5,-110,-110,42,-110,-110,,,,,220,-270,6,-6,-110,-110,43.5,-105,-115,,,,,205,-250,5.5,-5.5,-110,-110,42,-110,-110,,,,,205,-250,5.5,-5.5,-110,-110,42,-110,-110,,,,,,,,,,,,,,,,,,220,-278,5.5,-5.5,-110,-110,41.5,-110,-110,,,,,,,,,,,,,,,,,,205,-250,5.5,-5.5,-110,-110,42,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,LV,34,True,CAR,30,False,/assets/images/nfl/logos/LV.png,/assets/images/nfl/logos/CAR.png,"Q1, Q2, Q3, Q4","9, 6, 0, 15","7, 10, 10, 7",1,-108,-113,1,-1,-117,-105,46,-110,-110,,,,,130,-159,3,-3,-118,-105,48,-110,-110,,,,,135,-155,3,-3,-118,-104,48,-110,-110,,,,,146,-174,3,-3,-105,-115,47.5,-115,-105,,,,,130,-159,3,-3,-118,-104,48,-110,-110,,,,,130,-159,3,-3,-118,-104,48,-110,-110,,,,,,,,,,,,,,,,,,130,-150,3,-3,-115,-105,48,-110,-110,,,,,,,,,,,,,,,,,,130,-159,3,-3,-118,-104,48,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,IND,20,False,JAX,27,True,/assets/images/nfl/logos/IND.png,/assets/images/nfl/logos/JAX.png,"Q1, Q2, Q3, Q4","0, 14, 3, 10","7, 10, 0, 3",1,250,-320,7,-7,-110,-110,46,-110,-110,,,,,286,-370,7.5,-7.5,-120,-103,44.5,-110,-110,,,,,295,-345,7,-7,-103,-120,44.5,-110,-110,,,,,330,-420,7.5,-7.5,-105,-115,44.5,-120,100,,,,,285,-375,7.5,-7.5,-120,-103,44.5,-110,-110,,,,,285,-375,7.5,-7.5,-120,-103,44.5,-110,-110,,,,,,,,,,,,,,,,,,250,-320,7,-7,-110,-110,43.5,-115,-105,,,,,,,,,,,,,,,,,,285,-375,7.5,-7.5,-120,-103,44.5,-110,-110,,,,,,,,,,,,,,,,,
2020,RegularSeason,1,Week 1,9/13/20,1:00 PM ET,Sun,9/13/20 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,CLE,6,False,BAL,38,True,/assets/images/nfl/logos/CLE.png,/assets/images/nfl/logos/BAL.png,"Q1, Q2, Q3, Q4","10, 14, 7, 7","6, 0, 0, 0",1,-375,290,-8,8,-110,-110,49.5,-110,-110,,,,,-356,276,-7.5,7.5,-110,-110,47.5,-110,-110,,,,,-335,285,-7.5,7.5,-110,-110,47.5,-110,-110,,,,,-360,290,-7.5,7.5,-110,-110,48.5,-110,-110,,,,,-360,275,-7.5,7.5,-110,-110,47.5,-110,-110,,,,,-360,275,-7.5,7.5,-110,-110,47.5,-110,-110,,,,,,,,,,,,,,,,,,-320,250,-7,7,-110,-110,47.5,-110,-110,,,,,,,,,,,,,,,,,,-360,275,-7.5,7.5,-110,-110,47.5,-110,-110,,,,,,,,,,,,,,,,,
