Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHouseNJHomeMoneyLine,SugarHouseNJAwayMoneyLine,SugarHouseNJHomePointSpread,SugarHouseNJAwayPointSpread,SugarHouseNJHomePointSpreadPayout,SugarHouseNJAwayPointSpreadPayout,SugarHouseNJOverUnder,SugarHouseNJOverPayout,SugarHouseNJUnderPayout,SugarHouseNJHomeTeamTotal,SugarHouseNJAwayTeamTotal,SugarHouseNJHomeTeamTotalPayout,SugarHouseNJAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,PIT,31,True,BAL,18,False,/assets/images/nfl/logos/PIT.png,/assets/images/nfl/logos/BAL.png,,,,1,,,2,-2,,,37.5,,,,,,,,,2,-2,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,17,False,BUF,24,True,/assets/images/nfl/logos/DET.png,/assets/images/nfl/logos/BUF.png,,,,1,,,-7,7,,,49.5,,,,,,,,,-7,7,,,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,12,True,CAR,9,False,/assets/images/nfl/logos/TB.png,/assets/images/nfl/logos/CAR.png,,,,1,,,7.5,-7.5,,,31.5,,,,,,,,,7.5,-7.5,,,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TEN,30,True,CIN,24,False,/assets/images/nfl/logos/TEN.png,/assets/images/nfl/logos/CIN.png,,,,1,,,5,-5,,,42,,,,,,,,,5,-5,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,17,True,DAL,14,False,/assets/images/nfl/logos/SEA.png,/assets/images/nfl/logos/DAL.png,,,,1,,,-2.5,2.5,,,37.5,,,,,,,,,-2.5,2.5,,,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,21,True,JAX,19,False,/assets/images/nfl/logos/HOU.png,/assets/images/nfl/logos/JAX.png,,,,1,,,-10.5,10.5,,,38,,,,,,,,,-10.5,10.5,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LV,10,False,KC,20,True,/assets/images/nfl/logos/LV.png,/assets/images/nfl/logos/KC.png,,,,1,,,3,-3,,,56,,,,,,,,,3,-3,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,7,False,MIN,25,True,/assets/images/nfl/logos/CHI.png,/assets/images/nfl/logos/MIN.png,,,,1,,,-1,1,,,44.5,,,,,,,,,-1,1,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,24,True,NE,16,False,/assets/images/nfl/logos/DEN.png,/assets/images/nfl/logos/NE.png,,,,1,,,-2.5,2.5,,,45,,,,,,,,,-2.5,2.5,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ATL,37,True,NO,35,False,/assets/images/nfl/logos/ATL.png,/assets/images/nfl/logos/NO.png,,,,1,,,-3.5,3.5,,,46,,,,,,,,,-3.5,3.5,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CLE,24,True,NYJ,21,False,/assets/images/nfl/logos/CLE.png,/assets/images/nfl/logos/NYJ.png,,,,1,,,-3,3,,,41.5,,,,,,,,,-3,3,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,28,False,SF,38,True,/assets/images/nfl/logos/ARI.png,/assets/images/nfl/logos/SF.png,,,,1,,,-8,8,,,40.5,,,,,,,,,-8,8,,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/27/02,12:00 AM ET,Sun,10/27/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,IND,21,False,WAS,26,True,/assets/images/nfl/logos/IND.png,/assets/images/nfl/logos/WAS.png,,,,1,,,0,0,,,46.5,,,,,,,,,0,0,,,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,RegularSeason,8,Week 8,10/28/02,12:00 AM ET,Mon,10/28/02 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYG,3,False,PHI,17,True,/assets/images/nfl/logos/NYG.png,/assets/images/nfl/logos/PHI.png,,,,1,,,-7,7,,,38.5,,,,,,,,,-7,7,,,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
