Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHouseNJHomeMoneyLine,SugarHouseNJAwayMoneyLine,SugarHouseNJHomePointSpread,SugarHouseNJAwayPointSpread,SugarHouseNJHomePointSpreadPayout,SugarHouseNJAwayPointSpreadPayout,SugarHouseNJOverUnder,SugarHouseNJOverPayout,SugarHouseNJUnderPayout,SugarHouseNJHomeTeamTotal,SugarHouseNJAwayTeamTotal,SugarHouseNJHomeTeamTotalPayout,SugarHouseNJAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2013,RegularSeason,9,Week 9,10/31/13,8:25 PM ET,Thu,10/31/13 @ 8:25 PM ET,7/26/2021 6:06:07 PM,F/OT,CIN,20,False,MIA,22,True,/assets/images/nfl/logos/CIN.png,/assets/images/nfl/logos/MIA.png,,,,1,,,3,-3,,,42,,,,,,,,,3,-3,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,1:00 PM ET,Sun,11/3/13 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,KC,23,True,BUF,13,False,/assets/images/nfl/logos/KC.png,/assets/images/nfl/logos/BUF.png,,,,1,,,4.5,-4.5,,,40.5,,,,,,,,,4.5,-4.5,,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,1:00 PM ET,Sun,11/3/13 @ 1:00 PM ET,7/26/2021 6:06:07 PM,F/OT,LAC,24,False,WAS,30,True,/assets/images/nfl/logos/LAC.png,/assets/images/nfl/logos/WAS.png,,,,1,,,-1,1,,,49.5,,,,,,,,,-1,1,,,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,1:00 PM ET,Sun,11/3/13 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,ATL,10,False,CAR,34,True,/assets/images/nfl/logos/ATL.png,/assets/images/nfl/logos/CAR.png,,,,1,,,-9,9,,,47,,,,,,,,,-9,9,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,1:00 PM ET,Sun,11/3/13 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,MIN,23,False,DAL,27,True,/assets/images/nfl/logos/MIN.png,/assets/images/nfl/logos/DAL.png,,,,1,,,-9,9,,,50.5,,,,,,,,,-9,9,,,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,1:00 PM ET,Sun,11/3/13 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,TEN,28,True,LAR,21,False,/assets/images/nfl/logos/TEN.png,/assets/images/nfl/logos/LAR.png,,,,1,,,3,-3,,,40.5,,,,,,,,,3,-3,,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,1:00 PM ET,Sun,11/3/13 @ 1:00 PM ET,7/26/2021 6:06:07 PM,Final,NO,20,False,NYJ,26,True,/assets/images/nfl/logos/NO.png,/assets/images/nfl/logos/NYJ.png,,,,1,,,5.5,-5.5,,,46,,,,,,,,,5.5,-5.5,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,4:05 PM ET,Sun,11/3/13 @ 4:05 PM ET,7/26/2021 6:06:07 PM,F/OT,TB,24,False,SEA,27,True,/assets/images/nfl/logos/TB.png,/assets/images/nfl/logos/SEA.png,,,,1,,,-15.5,15.5,,,40,,,,,,,,,-15.5,15.5,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,4:05 PM ET,Sun,11/3/13 @ 4:05 PM ET,7/26/2021 6:06:07 PM,Final,PHI,49,True,LV,20,False,/assets/images/nfl/logos/PHI.png,/assets/images/nfl/logos/LV.png,,,,1,,,0,0,,,45.5,,,,,,,,,0,0,,,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,RegularSeason,9,Week 9,11/3/13,4:25 PM ET,Sun,11/3/13 @ 4:25 PM ET,7/26/2021 6:06:07 PM,Final,PIT,31,False,NE,55,True,/assets/images/nfl/logos/PIT.png,/assets/images/nfl/logos/NE.png,,,,1,,,-6,6,,,43,,,,,,,,,-6,6,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
