Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHouseNJHomeMoneyLine,SugarHouseNJAwayMoneyLine,SugarHouseNJHomePointSpread,SugarHouseNJAwayPointSpread,SugarHouseNJHomePointSpreadPayout,SugarHouseNJAwayPointSpreadPayout,SugarHouseNJOverUnder,SugarHouseNJOverPayout,SugarHouseNJUnderPayout,SugarHouseNJHomeTeamTotal,SugarHouseNJAwayTeamTotal,SugarHouseNJHomeTeamTotalPayout,SugarHouseNJAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2008,RegularSeason,1,Week 1,9/4/08,12:00 AM ET,Thu,9/4/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,WAS,7,False,NYG,16,True,/assets/images/nfl/logos/WAS.png,/assets/images/nfl/logos/NYG.png,,,,1,,,-4.5,4.5,,,40,,,,,,,,,-4.5,4.5,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DET,21,False,ATL,34,True,/assets/images/nfl/logos/DET.png,/assets/images/nfl/logos/ATL.png,,,,1,,,1,-1,,,43,,,,,,,,,1,-1,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CIN,10,False,BAL,17,True,/assets/images/nfl/logos/CIN.png,/assets/images/nfl/logos/BAL.png,,,,1,,,0,0,,,41,,,,,,,,,0,0,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,SEA,10,False,BUF,34,True,/assets/images/nfl/logos/SEA.png,/assets/images/nfl/logos/BUF.png,,,,1,,,0,0,,,39.5,,,,,,,,,0,0,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DAL,28,True,CLE,10,False,/assets/images/nfl/logos/DAL.png,/assets/images/nfl/logos/CLE.png,,,,1,,,3,-3,,,48.5,,,,,,,,,3,-3,,,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CHI,29,True,IND,13,False,/assets/images/nfl/logos/CHI.png,/assets/images/nfl/logos/IND.png,,,,1,,,-9.5,9.5,,,44.5,,,,,,,,,-9.5,9.5,,,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,NYJ,20,True,MIA,14,False,/assets/images/nfl/logos/NYJ.png,/assets/images/nfl/logos/MIA.png,,,,1,,,3,-3,,,36,,,,,,,,,3,-3,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,KC,10,False,NE,17,True,/assets/images/nfl/logos/KC.png,/assets/images/nfl/logos/NE.png,,,,1,,,-16,16,,,48,,,,,,,,,-16,16,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,TB,20,False,NO,24,True,/assets/images/nfl/logos/TB.png,/assets/images/nfl/logos/NO.png,,,,1,,,-3,3,,,43,,,,,,,,,-3,3,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,LAR,3,False,PHI,38,True,/assets/images/nfl/logos/LAR.png,/assets/images/nfl/logos/PHI.png,,,,1,,,-7,7,,,44,,,,,,,,,-7,7,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,HOU,17,False,PIT,38,True,/assets/images/nfl/logos/HOU.png,/assets/images/nfl/logos/PIT.png,,,,1,,,-7,7,,,43.5,,,,,,,,,-7,7,,,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,CAR,26,True,LAC,24,False,/assets/images/nfl/logos/CAR.png,/assets/images/nfl/logos/LAC.png,,,,1,,,-10,10,,,43,,,,,,,,,-10,10,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,ARI,23,True,SF,13,False,/assets/images/nfl/logos/ARI.png,/assets/images/nfl/logos/SF.png,,,,1,,,2.5,-2.5,,,41.5,,,,,,,,,2.5,-2.5,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/7/08,12:00 AM ET,Sun,9/7/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,JAX,10,False,TEN,17,True,/assets/images/nfl/logos/JAX.png,/assets/images/nfl/logos/TEN.png,,,,1,,,3,-3,,,37,,,,,,,,,3,-3,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/8/08,12:00 AM ET,Mon,9/8/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,MIN,19,False,GB,24,True,/assets/images/nfl/logos/MIN.png,/assets/images/nfl/logos/GB.png,,,,1,,,-3,3,,,38.5,,,,,,,,,-3,3,,,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,RegularSeason,1,Week 1,9/8/08,12:00 AM ET,Mon,9/8/08 @ 12:00 AM ET,7/27/2018 2:19:17 PM,Final,DEN,41,True,LV,14,False,/assets/images/nfl/logos/DEN.png,/assets/images/nfl/logos/LV.png,,,,1,,,1.5,-1.5,,,41.5,,,,,,,,,1.5,-1.5,,,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
