Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,ParxHomeMoneyLine,ParxAwayMoneyLine,ParxHomePointSpread,ParxAwayPointSpread,ParxHomePointSpreadPayout,ParxAwayPointSpreadPayout,ParxOverUnder,ParxOverPayout,ParxUnderPayout,ParxHomeTeamTotal,ParxAwayTeamTotal,ParxHomeTeamTotalPayout,ParxAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,RiversCasinoPAHomeMoneyLine,RiversCasinoPAAwayMoneyLine,RiversCasinoPAHomePointSpread,RiversCasinoPAAwayPointSpread,RiversCasinoPAHomePointSpreadPayout,RiversCasinoPAAwayPointSpreadPayout,RiversCasinoPAOverUnder,RiversCasinoPAOverPayout,RiversCasinoPAUnderPayout,RiversCasinoPAHomeTeamTotal,RiversCasinoPAAwayTeamTotal,RiversCasinoPAHomeTeamTotalPayout,RiversCasinoPAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2021,RegularSeason,8,Week 8,10/28/21,8:20 PM ET,Thu,10/28/21 @ 8:20 PM ET,6/2/2022 12:10:31 PM,Final,GB,24,True,ARI,21,False,/assets/images/nfl/logos/GB.png,/assets/images/nfl/logos/ARI.png,"Q1, Q2, Q3, Q4","7, 0, 7, 7","0, 10, 7, 7",1,,,-3,3,-110,-110,49,-110,-110,,,,,-274,223,-6,6,-111,-107,50.5,-110,-110,,,,,-275,220,-6.5,6.5,-105,-115,51,-110,-110,,,,,-270,220,-6.5,6.5,-106,-114,51,-110,-110,,,,,-265,225,-6,6,-109,-105,50.5,-110,-110,,,,,-278,220,-6,6,-112,-109,50.5,-110,-110,,,,,-278,220,-6,6,-112,-109,50.5,-110,-110,,,,,-265,225,-6,6,-109,-105,50.5,-110,-110,,,,,-280,230,-6.5,6.5,-110,-110,50.5,-110,-110,,,,,-285,225,-6.5,6.5,100,-114,51,-110,-110,,,,,-286,230,-6.5,6.5,-110,-110,50.5,-110,-110,,,,,-278,220,-6,6,-112,-109,50.5,-110,-110,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,Final,CAR,19,True,ATL,13,False,/assets/images/nfl/logos/CAR.png,/assets/images/nfl/logos/ATL.png,"Q1, Q2, Q3, Q4","3, 7, 0, 3","3, 6, 3, 7",1,,,-3.5,3.5,-110,-110,49.5,-110,-110,,,,,-128,107,-1.5,1.5,-118,-104,47,-107,-114,,,,,-130,110,-2.5,2.5,-110,-110,46.5,-115,-105,,,,,-124,106,-2.5,2.5,-105,-115,46.5,-110,-110,,,,,-127,112,-1.5,1.5,-118,-104,47,-107,-114,,,,,-127,102,-1.5,1.5,-118,-104,47,-107,-114,,,,,-127,102,-1.5,1.5,-118,-104,47,-107,-114,,,,,-127,112,-1.5,1.5,-118,-104,47,-107,-114,,,,,-140,120,-2.5,2.5,-110,-110,46.5,-110,-110,,,,,-130,110,-2.5,2.5,100,-114,47,-105,-115,,,,,-149,125,-2.5,2.5,-110,-110,46.5,-110,-110,,,,,-127,102,-1.5,1.5,-118,-104,47,-107,-114,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,Final,MIA,11,False,BUF,26,True,/assets/images/nfl/logos/MIA.png,/assets/images/nfl/logos/BUF.png,"Q1, Q2, Q3, Q4","3, 0, 7, 16","0, 3, 0, 8",1,,,-7,7,-110,-110,49,-110,-110,,,,,-1010,655,-14.5,14.5,-110,-110,48.5,-109,-113,,,,,-1000,650,-15,15,-110,-110,48.5,-105,-115,,,,,-1200,750,-14.5,14.5,-115,-105,48.5,-110,-110,,,,,-1000,650,-14.5,14.5,-110,-110,48.5,-108,-113,,,,,-1000,650,-14.5,14.5,-110,-110,48.5,-108,-113,,,,,-1000,650,-14.5,14.5,-110,-110,48.5,-108,-113,,,,,-1000,650,-14.5,14.5,-110,-110,48.5,-108,-113,,,,,-1000,650,-14,14,-110,-110,48.5,-110,-110,,,,,-1075,690,-14.5,14.5,-107,-107,48.5,-115,-105,,,,,-1000,675,-14,14,-110,-110,48.5,-110,-110,,,,,-1000,650,-14.5,14.5,-110,-110,48.5,-108,-113,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,Final,SF,33,True,CHI,22,False,/assets/images/nfl/logos/SF.png,/assets/images/nfl/logos/CHI.png,"Q1, Q2, Q3, Q4","3, 10, 3, 6","3, 6, 6, 18",1,145,-177,3.5,-3.5,-110,-110,,,,,,,,172,-206,4,-4,-107,-111,40,-108,-113,,,,,180,-220,4.5,-4.5,-110,-110,40.5,-110,-110,,,,,164,-196,4.5,-4.5,-115,-105,40.5,-105,-115,,,,,175,-200,4,-4,-105,-109,40,-107,-113,,,,,170,-210,4,-4,-108,-113,40,-107,-113,,,,,170,-210,4,-4,-108,-113,40,-107,-113,,,,,175,-200,4,-4,-105,-109,40,-107,-113,,,,,180,-220,4.5,-4.5,-110,-110,40,-110,-110,,,,,170,-215,4.5,-4.5,-107,-107,40,-115,-105,,,,,160,-189,4.5,-4.5,-110,-110,40,-110,-110,,,,,170,-210,4,-4,-108,-113,40,-107,-113,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,Final,PIT,15,True,CLE,10,False,/assets/images/nfl/logos/PIT.png,/assets/images/nfl/logos/CLE.png,"Q1, Q2, Q3, Q4","3, 0, 7, 0","0, 3, 6, 6",1,,,-4.5,4.5,-110,-110,47,-110,-110,,,,,-218,179,-5.5,5.5,-108,-111,43,-110,-110,,,,,-225,185,-5,5,-110,-110,43,-110,-110,,,,,-225,188,-5.5,5.5,-108,-112,43.5,-105,-115,,,,,-210,180,-5.5,5.5,-106,-108,43,-110,-110,,,,,-220,175,-5.5,5.5,-108,-113,43,-110,-110,,,,,-220,175,-5.5,5.5,-108,-113,43,-110,-110,,,,,-210,180,-5.5,5.5,-106,-108,43,-110,-110,,,,,-230,190,-5,5,-110,-110,43,-110,-110,,,,,-225,180,-5,5,-107,-107,43,-110,-110,,,,,-208,175,-5,5,-110,-110,43,-110,-110,,,,,-220,175,-5.5,5.5,-108,-113,43,-110,-110,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,Final,PHI,44,True,DET,6,False,/assets/images/nfl/logos/PHI.png,/assets/images/nfl/logos/DET.png,"Q1, Q2, Q3, Q4","0, 0, 0, 6","7, 10, 21, 6",1,,,1,-1,-110,-110,48.5,-110,-110,,,,,147,-174,3.5,-3.5,-112,-106,48.5,-108,-113,,,,,145,-165,3,-3,100,-120,48,-110,-110,,,,,148,-176,3.5,-3.5,-118,-104,48.5,-105,-115,,,,,151,-175,3.5,-3.5,-109,-105,48.5,-108,-113,,,,,148,-180,3.5,-3.5,-114,-107,48.5,-108,-113,,,,,148,-180,3.5,-3.5,-114,-107,48.5,-108,-113,,,,,151,-175,3.5,-3.5,-109,-105,48.5,-108,-113,,,,,145,-170,3,-3,100,-120,48,-110,-110,,,,,145,-170,3,-3,100,-114,48,-110,-110,,,,,135,-161,3,-3,-105,-115,48,-110,-110,,,,,148,-180,3.5,-3.5,-114,-107,48.5,-108,-113,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,F/OT,TEN,34,True,IND,31,False,/assets/images/nfl/logos/TEN.png,/assets/images/nfl/logos/IND.png,"Q1, Q2, Q3, Q4, OT","14, 3, 7, 7, 0","0, 14, 7, 10, 3",1,,,-3.5,3.5,-110,-110,50,-110,-110,,,,,-155,131,-3,3,-105,-114,51,-110,-110,,,,,-155,135,-3,3,-110,-110,50.5,-110,-110,,,,,-162,136,-3,3,-105,-115,51.5,-105,-115,,,,,-148,128,-3,3,-103,-112,51,-110,-110,,,,,-152,125,-3,3,-106,-115,51,-110,-110,,,,,-152,125,-3,3,-106,-115,51,-110,-110,,,,,-148,128,-3,3,-103,-112,51,-110,-110,,,,,-160,140,-3,3,100,-120,51,-110,-110,,,,,-160,135,-3,3,100,-114,51,-110,-110,,,,,-167,140,-3,3,-105,-115,51,-110,-110,,,,,-152,125,-3,3,-106,-115,51,-110,-110,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,Final,CIN,31,False,NYJ,34,True,/assets/images/nfl/logos/CIN.png,/assets/images/nfl/logos/NYJ.png,"Q1, Q2, Q3, Q4","7, 7, 3, 17","0, 17, 7, 7",1,,,-1,1,-110,-110,47,-110,-110,,,,,420,-568,11.5,-11.5,-110,-109,43,-109,-112,,,,,385,-525,11.5,-11.5,-110,-110,43,-110,-110,,,,,430,-590,11.5,-11.5,-105,-115,43.5,-105,-115,,,,,430,-530,11.5,-11.5,-109,-106,43,-108,-113,,,,,410,-590,11.5,-11.5,-112,-109,43,-108,-113,,,,,410,-590,11.5,-11.5,-112,-109,43,-108,-113,,,,,430,-530,11.5,-11.5,-109,-106,43,-108,-113,,,,,425,-600,11.5,-11.5,-110,-110,43,-110,-110,,,,,410,-570,11.5,-11.5,-107,-107,43,-110,-110,,,,,475,-667,11.5,-11.5,-110,-110,43,-110,-110,,,,,410,-590,11.5,-11.5,-112,-109,43,-108,-113,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,1:00 PM ET,Sun,10/31/21 @ 1:00 PM ET,6/2/2022 12:10:31 PM,Final,LAR,38,True,HOU,22,False,/assets/images/nfl/logos/LAR.png,/assets/images/nfl/logos/HOU.png,"Q1, Q2, Q3, Q4","0, 0, 0, 22","7, 17, 14, 0",1,,,8.5,-8.5,-110,-110,47,-110,-110,,,,,803,-1307,16.5,-16.5,-112,-110,47,-110,-110,,,,,750,-1250,16.5,-16.5,-110,-110,47,-110,-110,,,,,750,-1200,17,-17,-115,-105,47.5,-105,-115,,,,,850,-1250,16.5,-16.5,-112,-109,47,-110,-110,,,,,800,-1430,16.5,-16.5,-112,-109,47,-110,-110,,,,,800,-1430,16.5,-16.5,-112,-109,47,-110,-110,,,,,850,-1250,16.5,-16.5,-112,-109,47,-110,-110,,,,,800,-1400,16.5,-16.5,-110,-110,47,-110,-110,,,,,775,-1200,16.5,-16.5,-107,-107,47,-110,-110,,,,,850,-1429,16,-16,-110,-110,46.5,-110,-110,,,,,800,-1430,16.5,-16.5,-112,-109,47,-110,-110,,,,,,,,,,,,,,,,,
2021,RegularSeason,8,Week 8,10/31/21,4:05 PM ET,Sun,10/31/21 @ 4:05 PM ET,6/2/2022 12:10:31 PM,Final,NE,27,True,LAC,24,False,/assets/images/nfl/logos/NE.png,/assets/images/nfl/logos/LAC.png,"Q1, Q2, Q3, Q4","7, 7, 3, 7","7, 6, 3, 11",1,,,-2.5,2.5,-110,-110,46.5,-110,-110,,,,,-186,155,-4,4,-108,-113,50.5,-109,-113,,,,,-190,160,-3.5,3.5,-115,-105,50.5,-110,-110,,,,,-186,156,-3.5,3.5,-115,-105,50.5,-110,-110,,,,,-177,155,-4,4,-108,-113,50.5,-107,-114,,,,,-186,150,-4,4,-108,-113,50.5,-107,-114,,,,,-186,150,-4,4,-108,-113,50.5,-107,-114,,,,,-177,155,-4,4,-108,-113,50.5,-107,-114,,,,,-190,160,-3.5,3.5,-110,-110,50.5,-110,-110,,,,,-190,160,-3.5,3.5,-114,100,50.5,-110,-110,,,,,-189,160,-4,4,-110,-110,50.5,-110,-110,,,,,-186,150,-4,4,-108,-113,50.5,-107,-114,,,,,,,,,,,,,,,,,
