Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,ParxHomeMoneyLine,ParxAwayMoneyLine,ParxHomePointSpread,ParxAwayPointSpread,ParxHomePointSpreadPayout,ParxAwayPointSpreadPayout,ParxOverUnder,ParxOverPayout,ParxUnderPayout,ParxHomeTeamTotal,ParxAwayTeamTotal,ParxHomeTeamTotalPayout,ParxAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,RiversCasinoPAHomeMoneyLine,RiversCasinoPAAwayMoneyLine,RiversCasinoPAHomePointSpread,RiversCasinoPAAwayPointSpread,RiversCasinoPAHomePointSpreadPayout,RiversCasinoPAAwayPointSpreadPayout,RiversCasinoPAOverUnder,RiversCasinoPAOverPayout,RiversCasinoPAUnderPayout,RiversCasinoPAHomeTeamTotal,RiversCasinoPAAwayTeamTotal,RiversCasinoPAHomeTeamTotalPayout,RiversCasinoPAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2021,RegularSeason,4,Week 4,9/30/21,8:20 PM ET,Thu,9/30/21 @ 8:20 PM ET,6/2/2022 12:18:07 PM,Final,JAX,21,False,CIN,24,True,/assets/images/nfl/logos/JAX.png,/assets/images/nfl/logos/CIN.png,"Q1, Q2, Q3, Q4","0, 0, 14, 10","7, 7, 0, 7",1,-118,100,-1.5,1.5,-110,-110,,,,,,,,-342,270,-7,7,-112,-106,46,-112,-109,,,,,-350,270,-7,7,-115,-105,46,-110,-110,,,,,-330,265,-7.5,7.5,-106,-114,46.5,-105,-115,,,,,-335,275,-7,7,-109,-105,46,-113,-108,,,,,-345,265,-7,7,-113,-107,46,-113,-108,,,,,-345,265,-7,7,-113,-107,46,-113,-108,,,,,-335,275,-7,7,-109,-105,46,-113,-108,,,,,-350,280,-7.5,7.5,-110,-110,46,-110,-110,,,,,-350,270,-7.5,7.5,100,-120,46,-110,-110,,,,,-345,275,-7.5,7.5,-110,-110,46,-110,-110,,,,,-345,265,-7,7,-113,-107,46,-113,-108,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,WAS,34,True,ATL,30,False,/assets/images/nfl/logos/WAS.png,/assets/images/nfl/logos/ATL.png,"Q1, Q2, Q3, Q4","3, 14, 6, 7","0, 13, 9, 12",1,,,-2.5,2.5,-110,-110,47.5,-110,-110,,,,,107,-127,2,-2,-112,-110,47.5,-108,-114,,,,,115,-135,2,-2,-110,-110,47,-110,-110,,,,,108,-126,2.5,-2.5,-115,-105,47.5,-108,-112,,,,,110,-124,2,-2,-112,-109,47.5,-107,-114,,,,,106,-129,2,-2,-112,-109,47.5,-107,-114,,,,,106,-129,2,-2,-112,-109,47.5,-107,-114,,,,,110,-124,2,-2,-112,-109,47.5,-107,-114,,,,,105,-125,1.5,-1.5,-110,-110,47.5,-110,-110,,,,,105,-125,2,-2,-110,-110,47.5,-110,-110,,,,,105,-125,2,-2,-110,-110,47.5,-110,-110,,,,,106,-129,2,-2,-112,-109,47.5,-107,-114,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,HOU,0,False,BUF,40,True,/assets/images/nfl/logos/HOU.png,/assets/images/nfl/logos/BUF.png,"Q1, Q2, Q3, Q4","7, 9, 3, 21","0, 0, 0, 0",1,,,-14,14,-110,-110,49,-110,-110,,,,,-1703,937,-18,18,-110,-110,47,-110,-110,,,,,-2200,1100,-19,19,-110,-110,47.5,-105,-115,,,,,-1600,900,-18.5,18.5,-110,-110,47.5,-105,-115,,,,,-1430,950,-18,18,-110,-110,47,-110,-110,,,,,-2000,950,-18,18,-110,-110,47,-110,-110,,,,,-2000,950,-18,18,-110,-110,47,-110,-110,,,,,-1430,950,-18,18,-110,-110,47,-110,-110,,,,,-1700,900,-17,17,-110,-110,47,-110,-110,,,,,-1499,900,-18.5,18.5,-105,-115,47.5,-110,-110,,,,,-1667,900,-19,19,-110,-110,47.5,-110,-110,,,,,-2000,950,-18,18,-110,-110,47,-110,-110,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,DET,14,False,CHI,24,True,/assets/images/nfl/logos/DET.png,/assets/images/nfl/logos/CHI.png,"Q1, Q2, Q3, Q4","7, 7, 10, 0","0, 0, 7, 7",1,,,-5.5,5.5,-110,-110,44.5,-110,-110,,,,,-150,127,-2.5,2.5,-117,-105,41.5,-110,-110,,,,,-145,125,-3,3,100,-120,41.5,-110,-110,,,,,-146,126,-3,3,-105,-115,41.5,-105,-115,,,,,-148,130,-2.5,2.5,-117,-105,41.5,-110,-110,,,,,-155,125,-2.5,2.5,-117,-105,41.5,-110,-110,,,,,-155,125,-2.5,2.5,-117,-105,41.5,-110,-110,,,,,-148,130,-2.5,2.5,-117,-105,41.5,-110,-110,,,,,-160,140,-3,3,-110,-110,41.5,-110,-110,,,,,-150,130,-3,3,-105,-115,41.5,-110,-110,,,,,-149,125,-3,3,-105,-115,42,-110,-110,,,,,-155,125,-2.5,2.5,-117,-105,41.5,-110,-110,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,CAR,28,False,DAL,36,True,/assets/images/nfl/logos/CAR.png,/assets/images/nfl/logos/DAL.png,"Q1, Q2, Q3, Q4","7, 6, 20, 3","7, 7, 0, 14",1,,,-5,5,-110,-110,49.5,-110,-110,,,,,-207,173,-4,4,-113,-107,51.5,-110,-110,,,,,-220,180,-4.5,4.5,-110,-110,51,-110,-110,,,,,-210,176,-4.5,4.5,-108,-112,51.5,-108,-112,,,,,-200,175,-4,4,-113,-107,51.5,-110,-110,,,,,-210,170,-4,4,-113,-107,51.5,-110,-110,,,,,-210,170,-4,4,-113,-107,51.5,-110,-110,,,,,-200,175,-4,4,-113,-107,51.5,-110,-110,,,,,-210,175,-4,4,-110,-110,51.5,-110,-110,,,,,-220,175,-4.5,4.5,-110,-110,51.5,-110,-110,,,,,-200,165,-4.5,4.5,-110,-110,51,-115,-105,,,,,-210,170,-4,4,-113,-107,51.5,-110,-110,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,IND,27,True,MIA,17,False,/assets/images/nfl/logos/IND.png,/assets/images/nfl/logos/MIA.png,"Q1, Q2, Q3, Q4","3, 0, 0, 14","0, 7, 10, 10",1,,,-1,1,-110,-110,47,-110,-110,,,,,-146,122,-3,3,-106,-112,41.5,-113,-108,,,,,-140,120,-2.5,2.5,-110,-110,42,-110,-110,,,,,-146,124,-2.5,2.5,-115,-105,41.5,-115,-105,,,,,-143,123,-3,3,-104,-109,41.5,-113,-108,,,,,-152,123,-3,3,-107,-114,41.5,-113,-108,,,,,-152,123,-3,3,-107,-114,41.5,-113,-108,,,,,-143,123,-3,3,-104,-109,41.5,-113,-108,,,,,-140,120,-2.5,2.5,-110,-110,42.5,-110,-110,,,,,-145,125,-2.5,2.5,-115,-105,42,-110,-110,,,,,-139,120,-2.5,2.5,-110,-110,42,-110,-110,,,,,-152,123,-3,3,-107,-114,41.5,-113,-108,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,CLE,14,True,MIN,7,False,/assets/images/nfl/logos/CLE.png,/assets/images/nfl/logos/MIN.png,"Q1, Q2, Q3, Q4","7, 0, 0, 0","0, 11, 0, 3",1,,,1,-1,-110,-110,47.5,-110,-110,,,,,-107,-112,0.5,-0.5,-110,-110,51.5,-108,-113,,,,,-105,-115,1,-1,-115,-105,52.5,-110,-110,,,,,-102,-116,1,-1,-110,-110,51.5,-108,-112,,,,,-105,-108,0.5,-0.5,-110,-110,51.5,-108,-113,,,,,-108,-112,0.5,-0.5,-110,-110,51.5,-108,-113,,,,,-108,-112,0.5,-0.5,-110,-110,51.5,-108,-113,,,,,-105,-108,0.5,-0.5,-110,-110,51.5,-108,-113,,,,,110,-130,2,-2,-110,-110,51.5,-110,-110,,,,,-110,-110,1,-1,-115,-105,52,-110,-110,,,,,-105,-115,1,-1,-110,-110,51.5,-110,-110,,,,,-108,-112,0.5,-0.5,-110,-110,51.5,-108,-113,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,F/OT,NYG,27,True,NO,21,False,/assets/images/nfl/logos/NYG.png,/assets/images/nfl/logos/NO.png,"Q1, Q2, Q3, Q4, OT","0, 7, 7, 7, 0","0, 7, 3, 11, 6",1,,,-5,5,-110,-110,,,,,,,,-338,270,-7,7,-109,-110,42.5,-113,-109,,,,,-335,260,-7,7,-115,-105,42.5,-110,-110,,,,,-335,270,-7,7,-110,-110,41.5,-115,-105,,,,,-335,280,-7,7,-106,-108,42.5,-113,-108,,,,,-345,270,-7,7,-108,-113,42.5,-113,-108,,,,,-345,270,-7,7,-108,-113,42.5,-113,-108,,,,,-335,280,-7,7,-106,-108,42.5,-113,-108,,,,,-340,270,-7,7,-110,-110,42,-110,-110,,,,,-340,260,-7,7,-110,-110,42.5,-115,-105,,,,,-333,265,-7,7,-110,-110,42.5,-110,-110,,,,,-345,270,-7,7,-108,-113,42.5,-113,-108,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,F/OT,TEN,24,False,NYJ,27,True,/assets/images/nfl/logos/TEN.png,/assets/images/nfl/logos/NYJ.png,"Q1, Q2, Q3, Q4, OT","0, 7, 3, 14, 3","3, 6, 0, 15, 0",1,,,3.5,-3.5,-110,-110,47,-110,-110,,,,,215,-267,5.5,-5.5,-107,-112,44.5,-108,-114,,,,,205,-255,6,-6,-115,-105,44,-115,-105,,,,,215,-260,5.5,-5.5,-106,-114,44.5,-105,-115,,,,,220,-265,5.5,-5.5,-105,-110,44.5,-108,-113,,,,,215,-275,5.5,-5.5,-108,-113,44.5,-108,-113,,,,,215,-275,5.5,-5.5,-108,-113,44.5,-108,-113,,,,,220,-265,5.5,-5.5,-105,-110,44.5,-108,-113,,,,,235,-290,6,-6,-110,-110,44.5,-110,-110,,,,,205,-260,5.5,-5.5,-105,-115,44.5,-105,-115,,,,,225,-278,5.5,-5.5,-110,-110,44,-110,-110,,,,,215,-275,5.5,-5.5,-108,-113,44.5,-108,-113,,,,,,,,,,,,,,,,,
2021,RegularSeason,4,Week 4,10/3/21,1:00 PM ET,Sun,10/3/21 @ 1:00 PM ET,6/2/2022 12:10:30 PM,Final,KC,42,True,PHI,30,False,/assets/images/nfl/logos/KC.png,/assets/images/nfl/logos/PHI.png,"Q1, Q2, Q3, Q4","10, 3, 3, 14","7, 14, 7, 14",1,,,8.5,-8.5,-110,-110,50,-110,-110,,,,,278,-357,7,-7,-109,-110,53.5,-114,-108,,,,,250,-320,7,-7,-110,-110,53.5,-110,-110,,,,,290,-360,7,-7,-108,-112,53.5,-110,-110,,,,,290,-360,7,-7,-107,-108,53.5,-114,-107,,,,,280,-375,7,-7,-110,-110,53.5,-114,-107,,,,,280,-375,7,-7,-110,-110,53.5,-114,-107,,,,,290,-360,7,-7,-107,-108,53.5,-114,-107,,,,,260,-330,7,-7,-110,-110,54.5,-110,-110,,,,,270,-350,7,-7,-110,-110,54,-110,-110,,,,,250,-303,7,-7,-110,-110,54,-110,-110,,,,,280,-375,7,-7,-110,-110,53.5,-114,-107,,,,,,,,,,,,,,,,,
