Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,ParxHomeMoneyLine,ParxAwayMoneyLine,ParxHomePointSpread,ParxAwayPointSpread,ParxHomePointSpreadPayout,ParxAwayPointSpreadPayout,ParxOverUnder,ParxOverPayout,ParxUnderPayout,ParxHomeTeamTotal,ParxAwayTeamTotal,ParxHomeTeamTotalPayout,ParxAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,RiversCasinoPAHomeMoneyLine,RiversCasinoPAAwayMoneyLine,RiversCasinoPAHomePointSpread,RiversCasinoPAAwayPointSpread,RiversCasinoPAHomePointSpreadPayout,RiversCasinoPAAwayPointSpreadPayout,RiversCasinoPAOverUnder,RiversCasinoPAOverPayout,RiversCasinoPAUnderPayout,RiversCasinoPAHomeTeamTotal,RiversCasinoPAAwayTeamTotal,RiversCasinoPAHomeTeamTotalPayout,RiversCasinoPAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2021,RegularSeason,11,Week 11,11/18/21,8:20 PM ET,Thu,11/18/21 @ 8:20 PM ET,6/2/2022 12:18:08 PM,Final,NE,25,True,ATL,0,False,/assets/images/nfl/logos/NE.png,/assets/images/nfl/logos/ATL.png,"Q1, Q2, Q3, Q4","0, 0, 0, 0","3, 10, 0, 12",1,,,-1.5,1.5,-110,-110,48,-110,-110,,,,,238,-297,6.5,-6.5,-105,-113,47,-113,-108,,,,,235,-300,7,-7,-110,-110,47.5,-105,-115,,,,,270,-335,7,-7,-110,-110,47.5,-108,-112,,,,,240,-286,6.5,-6.5,-103,-112,47,-113,-108,,,,,220,-286,6.5,-6.5,-107,-114,47,-113,-108,,,,,220,-286,6.5,-6.5,-107,-114,47,-113,-108,,,,,240,-286,6.5,-6.5,-103,-112,47,-113,-108,,,,,250,-320,7,-7,-115,-105,47,-110,-110,,,,,265,-350,7,-7,100,-114,47,-115,-105,,,,,240,-294,7,-7,-115,-105,,,,,,,,220,-286,6.5,-6.5,-107,-114,47,-113,-108,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,IND,41,True,BUF,15,False,/assets/images/nfl/logos/IND.png,/assets/images/nfl/logos/BUF.png,"Q1, Q2, Q3, Q4","0, 7, 0, 8","14, 10, 14, 3",1,,,-4.5,4.5,-110,-110,51.5,-110,-110,,,,,-309,247,-7,7,-107,-112,49.5,-110,-112,,,,,-300,235,-7,7,-105,-115,49,-110,-110,,,,,-295,240,-7,7,-105,-115,49.5,-110,-110,,,,,-295,250,-7,7,-107,-107,49.5,-109,-112,,,,,-335,250,-7,7,-108,-112,49.5,-109,-112,,,,,-335,250,-7,7,-108,-112,49.5,-109,-112,,,,,-295,250,-7,7,-107,-107,49.5,-109,-112,,,,,-320,250,-7,7,-105,-115,49,-110,-110,,,,,-310,240,-7,7,100,-114,49.5,-105,-115,,,,,-303,250,-7,7,-110,-110,49.5,-110,-110,,,,,-335,250,-7,7,-108,-112,49.5,-109,-112,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,BAL,16,True,CHI,13,False,/assets/images/nfl/logos/BAL.png,/assets/images/nfl/logos/CHI.png,"Q1, Q2, Q3, Q4","0, 0, 7, 6","0, 6, 0, 10",1,,,3.5,-3.5,-110,-110,45.5,-110,-110,,,,,103,-123,1.5,-1.5,-109,-112,41,-105,-118,,,,,105,-125,1,-1,-110,-110,40,-115,-105,,,,,104,-122,1,-1,-108,-112,41,-110,-110,,,,,106,-121,1.5,-1.5,-109,-112,41,-105,-118,,,,,102,-124,1.5,-1.5,-109,-112,41,-105,-118,,,,,102,-124,1.5,-1.5,-109,-112,41,-105,-118,,,,,106,-121,1.5,-1.5,-109,-112,41,-105,-118,,,,,100,-120,1,-1,-110,-110,40.5,-110,-110,,,,,100,-120,1,-1,-107,-107,40.5,-110,-110,,,,,105,-125,1.5,-1.5,-110,-110,40.5,-110,-110,,,,,102,-124,1.5,-1.5,-109,-112,41,-105,-118,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,DET,10,False,CLE,13,True,/assets/images/nfl/logos/DET.png,/assets/images/nfl/logos/CLE.png,"Q1, Q2, Q3, Q4","0, 13, 0, 0","0, 0, 7, 3",1,,,-10,10,-110,-110,47,-110,-110,,,,,-671,487,-13,13,-112,-109,42,-113,-109,,,,,-650,460,-13,13,-110,-110,42.5,-115,-105,,,,,-700,500,-13.5,13.5,-112,-108,42.5,-110,-110,,,,,-670,525,-13,13,-112,-109,42,-109,-112,,,,,-670,475,-13,13,-113,-108,42,-113,-108,,,,,-670,475,-13,13,-113,-108,42,-113,-108,,,,,-670,525,-13,13,-113,-108,42,-113,-108,,,,,-700,475,-13,13,-110,-110,42,-110,-110,,,,,-670,480,-13.5,13.5,-107,-107,41.5,-115,-105,,,,,-556,400,-13,13,-110,-110,42.5,-110,-110,,,,,-670,475,-13,13,-113,-108,42,-113,-108,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,8/19/2022 11:06:57 AM,Final,HOU,22,True,TEN,13,False,/assets/images/nfl/logos/HOU.png,/assets/images/nfl/logos/TEN.png,"Q1, Q2, Q3, Q4","0, 0, 6, 7","3, 9, 7, 3",1,,,-9.5,9.5,-110,-110,,,,,,,,-470,362,-10,10,-108,-112,45,-112,-109,,,,,-475,350,-10,10,-110,-110,45.5,-110,-110,,,,,-460,360,-10,10,-112,-108,45.5,-110,-110,,,,,-455,370,-10,10,-107,-113,45,-112,-109,,,,,-480,360,-10,10,-107,-113,45,-112,-109,,,,,-480,360,-10,10,-107,-113,45,-112,-109,,,,,-455,370,-10,10,-107,-113,45,-112,-109,,,,,-475,360,-10,10,-110,-110,44.5,-110,-110,,,,,-470,350,-10,10,-107,-107,45.5,-105,-115,,,,,-526,380,-8.5,8.5,-115,-105,44.5,-110,-110,,,,,-480,360,-10,10,-107,-113,45,-112,-109,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,GB,31,False,MIN,34,True,/assets/images/nfl/logos/GB.png,/assets/images/nfl/logos/MIN.png,"Q1, Q2, Q3, Q4","9, 7, 7, 11","3, 7, 7, 14",1,,,-3,3,-110,-110,47,-110,-110,,,,,106,-126,2,-2,-110,-110,47.5,-113,-109,,,,,105,-125,1.5,-1.5,-110,-110,47,-110,-110,,,,,100,-118,1.5,-1.5,-110,-110,46.5,-115,-105,,,,,110,-125,2,-2,-110,-110,47.5,-113,-108,,,,,108,-130,2,-2,-110,-110,47.5,-113,-108,,,,,108,-130,2,-2,-110,-110,47.5,-113,-108,,,,,110,-125,2,-2,-110,-110,47.5,-113,-108,,,,,105,-125,1.5,-1.5,-110,-110,47.5,-110,-110,,,,,105,-125,1,-1,100,-114,47,-115,-105,,,,,100,-119,1.5,-1.5,-110,-110,47.5,-110,-110,,,,,108,-130,2,-2,-110,-110,47.5,-113,-108,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,MIA,24,True,NYJ,17,False,/assets/images/nfl/logos/MIA.png,/assets/images/nfl/logos/NYJ.png,"Q1, Q2, Q3, Q4","7, 0, 7, 3","7, 0, 7, 10",1,,,3,-3,-110,-110,44,-110,-110,,,,,161,-194,4,-4,-110,-109,44.5,-113,-109,,,,,160,-190,3.5,-3.5,-105,-115,45,-110,-110,,,,,162,-194,4,-4,-110,-110,44.5,-115,-105,,,,,163,-190,4,-4,-107,-107,44.5,-112,-109,,,,,160,-195,4,-4,-112,-109,44.5,-112,-109,,,,,160,-195,4,-4,-112,-109,44.5,-112,-109,,,,,163,-190,4,-4,-107,-107,44.5,-112,-109,,,,,170,-200,4,-4,-110,-110,44.5,-110,-110,,,,,165,-195,3.5,-3.5,100,-114,44.5,-115,-105,,,,,160,-196,4,-4,-110,-110,44.5,-110,-110,,,,,160,-195,4,-4,-112,-109,44.5,-112,-109,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,NO,29,False,PHI,40,True,/assets/images/nfl/logos/NO.png,/assets/images/nfl/logos/PHI.png,"Q1, Q2, Q3, Q4","14, 13, 6, 7","0, 7, 0, 22",1,,,3.5,-3.5,-110,-110,48,-110,-110,,,,,-154,129,-3,3,-109,-110,42.5,-108,-113,,,,,-150,130,-3,3,-110,-110,42,-110,-110,,,,,-154,130,-3,3,-108,-112,42.5,-105,-115,,,,,-152,133,-3,3,-107,-107,42.5,-108,-113,,,,,-155,125,-3,3,-110,-110,42.5,-108,-113,,,,,-155,125,-3,3,-110,-110,42.5,-108,-113,,,,,-152,133,-3,3,-107,-107,42.5,-108,-113,,,,,-160,140,-3,3,-110,-110,42,-110,-110,,,,,-160,135,-3,3,100,-114,42,-110,-110,,,,,-149,125,-3,3,-105,-115,42.5,-110,-110,,,,,-155,125,-3,3,-110,-110,42.5,-108,-113,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,WAS,27,True,CAR,21,False,/assets/images/nfl/logos/WAS.png,/assets/images/nfl/logos/CAR.png,"Q1, Q2, Q3, Q4","7, 7, 0, 7","0, 14, 7, 6",1,,,-1,1,-110,-110,46.5,-110,-110,,,,,-176,147,-3,3,-116,-106,43,-112,-110,,,,,-170,150,-3.5,3.5,100,-120,42.5,-115,-105,,,,,-176,148,-3,3,-118,-104,42.5,-114,-106,,,,,-175,150,-3,3,-114,-107,43,-112,-109,,,,,-180,145,-3,3,-114,-107,43,-112,-109,,,,,-180,145,-3,3,-114,-107,43,-112,-109,,,,,-175,150,-3,3,-114,-107,43,-112,-109,,,,,-170,145,-3,3,-120,100,43,-110,-110,,,,,-180,150,-3,3,-121,107,43,-105,-115,,,,,-161,135,-3,3,-115,-105,43,-110,-110,,,,,-180,145,-3,3,-114,-107,43,-112,-109,,,,,,,,,,,,,,,,,
2021,RegularSeason,11,Week 11,11/21/21,1:00 PM ET,Sun,11/21/21 @ 1:00 PM ET,6/2/2022 12:18:08 PM,Final,SF,30,True,JAX,10,False,/assets/images/nfl/logos/SF.png,/assets/images/nfl/logos/JAX.png,"Q1, Q2, Q3, Q4","0, 3, 0, 7","3, 17, 7, 3",1,,,4,-4,-110,-110,45.5,-110,-110,,,,,233,-287,6.5,-6.5,-109,-111,45.5,-110,-112,,,,,235,-300,6.5,-6.5,-105,-115,45.5,-110,-110,,,,,220,-270,6.5,-6.5,-105,-115,45.5,-105,-115,,,,,240,-278,6.5,-6.5,-110,-110,45.5,-109,-112,,,,,230,-295,6.5,-6.5,-110,-110,45.5,-109,-112,,,,,230,-295,6.5,-6.5,-110,-110,45.5,-109,-112,,,,,240,-278,6.5,-6.5,-110,-110,45.5,-109,-112,,,,,250,-320,7,-7,-110,-110,45,-110,-110,,,,,230,-290,6.5,-6.5,-107,-107,45.5,-110,-110,,,,,230,-278,6.5,-6.5,-110,-110,45.5,-110,-110,,,,,230,-295,6.5,-6.5,-110,-110,45.5,-109,-112,,,,,,,,,,,,,,,,,
