Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,ParxHomeMoneyLine,ParxAwayMoneyLine,ParxHomePointSpread,ParxAwayPointSpread,ParxHomePointSpreadPayout,ParxAwayPointSpreadPayout,ParxOverUnder,ParxOverPayout,ParxUnderPayout,ParxHomeTeamTotal,ParxAwayTeamTotal,ParxHomeTeamTotalPayout,ParxAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,RiversCasinoPAHomeMoneyLine,RiversCasinoPAAwayMoneyLine,RiversCasinoPAHomePointSpread,RiversCasinoPAAwayPointSpread,RiversCasinoPAHomePointSpreadPayout,RiversCasinoPAAwayPointSpreadPayout,RiversCasinoPAOverUnder,RiversCasinoPAOverPayout,RiversCasinoPAUnderPayout,RiversCasinoPAHomeTeamTotal,RiversCasinoPAAwayTeamTotal,RiversCasinoPAHomeTeamTotalPayout,RiversCasinoPAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2022,RegularSeason,13,Week 13,12/1/22,8:15 PM ET,Thu,12/1/22 @ 8:15 PM ET,12/5/2022 8:24:56 AM,Final,BUF,24,True,NE,10,False,/assets/images/nfl/logos/BUF.png,/assets/images/nfl/logos/NE.png,"Q1, Q2, Q3, Q4","7, 0, 0, 3","3, 14, 0, 7",1,,,3,-3,-110,-110,,,,,,,,167,-200,4,-4,-112,-109,44,-110,-112,,,,,170,-200,3.5,-3.5,-105,-115,44,-110,-110,,,,,168,-200,3.5,-3.5,-104,-118,44,-110,-110,,,,,168,-195,4,-4,-112,-109,44,-109,-112,,,,,163,-200,4,-4,-112,-109,44,-109,-112,,,,,,,,,,,,,,,,,,168,-195,4,-4,-112,-109,44,-109,-112,,,,,180,-220,4,-4,-110,-110,43.5,-110,-110,,,,,165,-200,4,-4,-110,-105,43.5,-110,-105,,,,,155,-190,3.5,-3.5,-110,-110,43.5,-110,-110,,,,,163,-200,4,-4,-112,-109,44,-109,-112,,,,,163,-200,4,-4,-112,-109,44,-109,-112,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,Final,PIT,19,True,ATL,16,False,/assets/images/nfl/logos/PIT.png,/assets/images/nfl/logos/ATL.png,"Q1, Q2, Q3, Q4","0, 6, 7, 3","3, 13, 3, 0",1,,,2.5,-2.5,-110,-110,,,,,,,,-101,-118,1,-1,-110,-110,43,-107,-114,,,,,100,-120,1,-1,-110,-110,43,-110,-110,,,,,104,-122,1,-1,-105,-115,42.5,-118,-104,,,,,100,-113,1,-1,-110,-110,43,-107,-114,,,,,-104,-117,1,-1,-110,-110,43,-107,-114,,,,,,,,,,,,,,,,,,100,-113,1,-1,-110,-110,43,-107,-114,,,,,105,-125,1.5,-1.5,-110,-110,42.5,-110,-110,,,,,100,-115,1,-1,-107,-107,43,-107,-107,,,,,100,-120,1.5,-1.5,-110,-110,42,-110,-110,,,,,-104,-117,1,-1,-110,-110,43,-107,-114,,,,,-104,-117,1,-1,-110,-110,43,-107,-114,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,Final,GB,28,True,CHI,19,False,/assets/images/nfl/logos/GB.png,/assets/images/nfl/logos/CHI.png,"Q1, Q2, Q3, Q4","10, 6, 3, 0","0, 10, 0, 18",1,140,-160,4,-4,-110,-110,,,,,,,,160,-192,3.5,-3.5,-110,-110,45,-110,-112,,,,,155,-180,3.5,-3.5,-110,-110,45,-110,-110,,,,,158,-188,3.5,-3.5,-110,-110,45.5,-104,-118,,,,,168,-195,3.5,-3.5,-110,-110,45,-109,-112,,,,,163,-200,3.5,-3.5,-110,-110,45,-109,-112,,,,,,,,,,,,,,,,,,168,-195,3.5,-3.5,-110,-110,45,-109,-112,,,,,150,-178,3.5,-3.5,-110,-110,45,-110,-110,,,,,160,-190,3.5,-3.5,-107,-107,45,-107,-107,,,,,155,-190,3.5,-3.5,-110,-110,45,-110,-110,,,,,163,-200,3.5,-3.5,-110,-110,45,-109,-112,,,,,163,-200,3.5,-3.5,-110,-110,45,-109,-112,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,Final,JAX,14,False,DET,40,True,/assets/images/nfl/logos/JAX.png,/assets/images/nfl/logos/DET.png,"Q1, Q2, Q3, Q4","14, 9, 7, 10","3, 3, 8, 0",1,-130,110,-2,2,-110,-110,,,,,,,,-118,-101,-1,1,-110,-110,51,-112,-109,,,,,-120,100,-1.5,1.5,-110,-110,51.5,-105,-115,,,,,-120,102,-1.5,1.5,-112,-108,51.5,-106,-114,,,,,-115,102,-1,1,-110,-110,51,-113,-108,,,,,-117,-105,-1,1,-110,-110,51,-113,-108,,,,,,,,,,,,,,,,,,-115,102,-1,1,-110,-110,51,-113,-108,,,,,-120,100,-1,1,-110,-110,51,-110,-110,,,,,-115,100,,,,,51,-107,-107,,,,,-120,100,-1.5,1.5,-110,-110,51,-110,-110,,,,,-117,-105,-1,1,-110,-110,51,-113,-108,,,,,-117,-105,-1,1,-110,-110,51,-113,-108,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,Final,NYJ,22,False,MIN,27,True,/assets/images/nfl/logos/NYJ.png,/assets/images/nfl/logos/MIN.png,"Q1, Q2, Q3, Q4","3, 17, 0, 7","3, 3, 6, 10",1,-210,175,-4.5,4.5,-110,-110,,,,,,,,-155,131,-3,3,-105,-116,44,-110,-110,,,,,-165,140,-3,3,-115,-105,44,-110,-110,,,,,-158,134,-3,3,-104,-118,43.5,-112,-108,,,,,-152,133,-3,3,-106,-115,44,-110,-110,,,,,-157,130,-3,3,-106,-115,44,-110,-110,,,,,,,,,,,,,,,,,,-152,133,-3,3,-106,-115,44,-110,-110,,,,,-155,130,-3,3,100,-120,44,-110,-110,,,,,-160,135,-3,3,-107,-107,44,-107,-107,,,,,-150,125,-3,3,100,-120,44,-110,-110,,,,,-157,130,-3,3,-106,-115,44,-110,-110,,,,,-157,130,-3,3,-106,-115,44,-110,-110,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,F/OT,WAS,20,False,NYG,20,False,/assets/images/nfl/logos/WAS.png,/assets/images/nfl/logos/NYG.png,"Q1, Q2, Q3, Q4, OT","0, 13, 7, 0, 0","10, 3, 0, 7, 0",1,-110,-110,0,0,-110,-110,,,,,,,,110,-131,2,-2,-109,-112,40.5,-109,-112,,,,,110,-130,2,-2,-110,-110,40,-115,-105,,,,,108,-126,2.5,-2.5,-115,-105,40,-110,-110,,,,,110,-125,2,-2,-109,-112,40.5,-108,-113,,,,,106,-129,2,-2,-109,-112,40.5,-108,-113,,,,,,,,,,,,,,,,,,110,-125,2,-2,-109,-112,40.5,-108,-113,,,,,115,-135,2.5,-2.5,-110,-110,40.5,-110,-110,,,,,110,-125,2,-2,-107,-107,40,-107,-107,,,,,120,-145,2.5,-2.5,-110,-110,40.5,-110,-110,,,,,106,-129,2,-2,-109,-112,40.5,-108,-113,,,,,106,-129,2,-2,-109,-112,40.5,-108,-113,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,Final,TEN,10,False,PHI,35,True,/assets/images/nfl/logos/TEN.png,/assets/images/nfl/logos/PHI.png,"Q1, Q2, Q3, Q4","7, 14, 7, 7","7, 3, 0, 0",1,-120,100,-1,1,-110,-110,,,,,,,,-221,183,-4.5,4.5,-111,-110,44.5,-110,-112,,,,,-225,190,-4.5,4.5,-110,-110,44.5,-110,-110,,,,,-215,180,-4.5,4.5,-110,-110,44.5,-110,-110,,,,,-215,185,-4.5,4.5,-112,-109,44.5,-109,-112,,,,,-225,180,-4.5,4.5,-112,-109,44.5,-109,-112,,,,,,,,,,,,,,,,,,-215,185,-4.5,4.5,-112,-109,44.5,-109,-112,,,,,-225,185,-4.5,4.5,-110,-110,44.5,-110,-110,,,,,-225,185,-4.5,4.5,-107,-107,45,-107,-107,,,,,-225,180,-4.5,4.5,-110,-110,44.5,-110,-110,,,,,-225,180,-4.5,4.5,-112,-109,44.5,-109,-112,,,,,-225,180,-4.5,4.5,-112,-109,44.5,-109,-112,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,Final,DEN,9,False,BAL,10,True,/assets/images/nfl/logos/DEN.png,/assets/images/nfl/logos/BAL.png,"Q1, Q2, Q3, Q4","0, 3, 0, 7","3, 3, 3, 0",1,-125,105,-1.5,1.5,-110,-110,,,,,,,,-399,314,-9,9,-110,-110,40,-112,-109,,,,,-365,300,-8.5,8.5,-110,-110,40.5,-110,-110,,,,,-390,310,-8.5,8.5,-114,-106,40.5,-112,-108,,,,,-385,325,-9,9,-110,-110,40,-112,-109,,,,,-420,310,-9,9,-110,-110,40,-112,-109,,,,,,,,,,,,,,,,,,-385,325,-9,9,-110,-110,40,-112,-109,,,,,-420,320,-8.5,8.5,-110,-110,40.5,-110,-110,,,,,-375,300,-9,9,-107,-107,40,-107,-107,,,,,-400,310,-8.5,8.5,-110,-110,40.5,-110,-110,,,,,-420,310,-9,9,-110,-110,40,-112,-109,,,,,-420,310,-9,9,-110,-110,40,-112,-109,,,,
2022,RegularSeason,13,Week 13,12/4/22,1:00 PM ET,Sun,12/4/22 @ 1:00 PM ET,12/5/2022 8:24:56 AM,Final,CLE,27,True,HOU,14,False,/assets/images/nfl/logos/CLE.png,/assets/images/nfl/logos/HOU.png,"Q1, Q2, Q3, Q4","3, 2, 3, 6","0, 7, 7, 13",1,,,4.5,-4.5,-110,-110,,,,,,,,263,-333,7.5,-7.5,-110,-110,46.5,-109,-112,,,,,285,-345,7.5,-7.5,-110,-110,46.5,-110,-110,,,,,280,-350,7.5,-7.5,-106,-114,46.5,-110,-110,,,,,255,-315,7.5,-7.5,-110,-110,46.5,-108,-113,,,,,240,-315,7.5,-7.5,-110,-110,46.5,-108,-113,,,,,,,,,,,,,,,,,,255,-315,7.5,-7.5,-110,-110,46.5,-108,-113,,,,,285,-365,7.5,-7.5,-110,-110,46,-110,-110,,,,,260,-350,7.5,-7.5,-107,-107,46.5,-107,-107,,,,,275,-350,7.5,-7.5,-110,-110,46.5,-110,-110,,,,,240,-315,7.5,-7.5,-110,-110,46.5,-108,-113,,,,,240,-315,7.5,-7.5,-110,-110,46.5,-108,-113,,,,
2022,RegularSeason,13,Week 13,12/4/22,4:05 PM ET,Sun,12/4/22 @ 4:05 PM ET,12/5/2022 8:24:56 AM,Final,SEA,27,True,LAR,23,False,/assets/images/nfl/logos/SEA.png,/assets/images/nfl/logos/LAR.png,"Q1, Q2, Q3, Q4","10, 3, 0, 10","7, 7, 3, 10",1,-600,435,-9.5,9.5,-110,-110,,,,,,,,251,-308,6.5,-6.5,-108,-113,41,-110,-112,,,,,230,-275,6.5,-6.5,-110,-110,41,-115,-105,,,,,250,-310,6.5,-6.5,-105,-115,40.5,-118,-104,,,,,260,-305,6.5,-6.5,-107,-114,41,-109,-112,,,,,250,-315,6.5,-6.5,-107,-114,41,-109,-112,,,,,,,,,,,,,,,,,,260,-305,6.5,-6.5,-107,-114,41,-109,-112,,,,,260,-335,6.5,-6.5,-110,-110,41,-110,-110,,,,,250,-325,6.5,-6.5,-105,-110,41.5,-105,-110,,,,,225,-275,6.5,-6.5,-110,-110,40.5,-115,-105,,,,,250,-315,6.5,-6.5,-107,-114,41,-109,-112,,,,,250,-315,6.5,-6.5,-107,-114,41,-109,-112,,,,
