Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout
2022,Postseason,2,Divisional Playoffs,1/21/23,4:30 PM ET,Sat,1/21/23 @ 4:30 PM ET,1/17/2023 12:22:35 AM,Scheduled,JAX,,False,KC,,False,/assets/images/nfl/logos/JAX.png,/assets/images/nfl/logos/KC.png,,,,1,-455,340,-9.5,9.5,-109,-112,51.5,-110,-110,,,,,-435,335,-8.5,8.5,-110,-110,52,-110,-112,,,,,-455,345,-8.5,8.5,-110,-110,52,-110,-110,,,,,-450,333,-8.5,8.5,-110,-110,51.5,-110,-110,,,,
2022,Postseason,2,Divisional Playoffs,1/21/23,8:15 PM ET,Sat,1/21/23 @ 8:15 PM ET,1/17/2023 12:22:35 AM,Scheduled,NYG,,False,PHI,,False,/assets/images/nfl/logos/NYG.png,/assets/images/nfl/logos/PHI.png,,,,1,-315,245,-7,7,-110,-110,47.5,-107,-114,,,,,-347,278,-7.5,7.5,-110,-110,48,-110,-110,,,,,-365,285,-7.5,7.5,-110,-110,48,-110,-110,,,,,-350,260,-7.5,7.5,-110,-110,48,-110,-110,,,,
2022,Postseason,2,Divisional Playoffs,1/22/23,3:00 PM ET,Sun,1/22/23 @ 3:00 PM ET,1/17/2023 12:22:35 AM,Scheduled,CIN,,False,BUF,,False,/assets/images/nfl/logos/CIN.png,/assets/images/nfl/logos/BUF.png,,,,1,-200,163,-4,4,-109,-112,49.5,-110,-110,,,,,-228,190,-5,5,-110,-112,50.5,-108,-113,,,,,-235,192,-5,5,-110,-110,50,-110,-110,,,,,-225,185,-5.5,5.5,-105,-115,50.5,-110,-110,,,,
2022,Postseason,2,Divisional Playoffs,1/22/23,6:30 PM ET,Sun,1/22/23 @ 6:30 PM ET,1/17/2023 12:22:35 AM,Scheduled,DAL,,False,SF,,False,/assets/images/nfl/logos/DAL.png,/assets/images/nfl/logos/SF.png,,,,1,-195,160,-4,4,-113,-108,46,-110,-110,,,,,-196,159,-4,4,-111,-110,46,-110,-110,,,,,-205,170,-4,4,-110,-110,46,-110,-110,,,,,-200,165,-4,4,-110,-110,46,-110,-110,,,,
