Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,ParxHomeMoneyLine,ParxAwayMoneyLine,ParxHomePointSpread,ParxAwayPointSpread,ParxHomePointSpreadPayout,ParxAwayPointSpreadPayout,ParxOverUnder,ParxOverPayout,ParxUnderPayout,ParxHomeTeamTotal,ParxAwayTeamTotal,ParxHomeTeamTotalPayout,ParxAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,RiversCasinoPAHomeMoneyLine,RiversCasinoPAAwayMoneyLine,RiversCasinoPAHomePointSpread,RiversCasinoPAAwayPointSpread,RiversCasinoPAHomePointSpreadPayout,RiversCasinoPAAwayPointSpreadPayout,RiversCasinoPAOverUnder,RiversCasinoPAOverPayout,RiversCasinoPAUnderPayout,RiversCasinoPAHomeTeamTotal,RiversCasinoPAAwayTeamTotal,RiversCasinoPAHomeTeamTotalPayout,RiversCasinoPAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2022,RegularSeason,3,Week 3,9/22/22,8:15 PM ET,Thu,9/22/22 @ 8:15 PM ET,9/27/2022 10:58:49 PM,Final,PIT,17,False,CLE,29,True,/assets/images/nfl/logos/PIT.png,/assets/images/nfl/logos/CLE.png,"Q1, Q2, Q3, Q4","7, 6, 3, 13","0, 14, 0, 3",1,,,-3.5,3.5,-110,-110,,,,,,,,-210,176,-4.5,4.5,-109,-112,38,-110,-112,,,,,-200,170,-4.5,4.5,-105,-115,38,-110,-110,,,,,-210,176,-4.5,4.5,-106,-114,37.5,-118,-104,,,,,-205,180,-4.5,4.5,-109,-112,38,-109,-112,,,,,-215,175,-4.5,4.5,-109,-112,38,-109,-112,,,,,,,,,,,,,,,,,,-205,180,-4.5,4.5,-109,-112,38,-109,-112,,,,,-215,178,-4.5,4.5,-110,-110,38,-105,-115,,,,,-210,175,-4.5,4.5,-105,-110,38,-110,-105,,,,,-225,180,-4.5,4.5,-105,-115,37.5,-110,-110,,,,,-215,175,-4.5,4.5,-109,-112,38,-109,-112,,,,,-215,175,-4.5,4.5,-109,-112,38,-109,-112,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:53:24 PM,Final,KC,17,False,IND,20,True,/assets/images/nfl/logos/KC.png,/assets/images/nfl/logos/IND.png,"Q1, Q2, Q3, Q4","7, 3, 3, 7","6, 8, 3, 0",1,,,2.5,-2.5,-110,-110,,,,,,,,186,-224,4.5,-4.5,-109,-113,51,-111,-110,,,,,200,-240,5,-5,-110,-110,51,-110,-110,,,,,194,-235,4.5,-4.5,-105,-115,51.5,-105,-115,,,,,190,-220,4.5,-4.5,-108,-113,51,-112,-109,,,,,185,-230,4.5,-4.5,-108,-113,51,-112,-109,,,,,,,,,,,,,,,,,,190,-220,4.5,-4.5,-108,-113,51,-112,-109,,,,,185,-225,4.5,-4.5,-110,-110,51,-110,-110,,,,,185,-225,5,-5,-107,-107,51,100,-115,,,,,180,-225,4.5,-4.5,-105,-115,51,-110,-110,,,,,185,-230,4.5,-4.5,-108,-113,51,-112,-109,,,,,185,-230,4.5,-4.5,-108,-113,51,-112,-109,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:53:32 PM,Final,BAL,37,True,NE,26,False,/assets/images/nfl/logos/BAL.png,/assets/images/nfl/logos/NE.png,"Q1, Q2, Q3, Q4","0, 13, 7, 6","7, 7, 17, 6",1,-110,-110,0,0,-110,-110,,,,,,,,120,-143,2.5,-2.5,-108,-114,45,-110,-112,,,,,115,-135,2.5,-2.5,-105,-115,45,-110,-110,,,,,116,-136,2.5,-2.5,-110,-110,45.5,-106,-114,,,,,124,-141,2.5,-2.5,-109,-112,45,-109,-112,,,,,120,-148,2.5,-2.5,-109,-112,45,-109,-112,,,,,,,,,,,,,,,,,,124,-141,2.5,-2.5,-109,-112,45,-109,-112,,,,,118,-140,2.5,-2.5,-110,-110,45,-110,-110,,,,,115,-135,2.5,-2.5,-107,-107,45.5,-107,-107,,,,,120,-145,2.5,-2.5,-105,-115,45,-110,-110,,,,,120,-148,2.5,-2.5,-109,-112,45,-109,-112,,,,,120,-148,2.5,-2.5,-109,-112,45,-109,-112,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:53:39 PM,Final,HOU,20,False,CHI,23,True,/assets/images/nfl/logos/HOU.png,/assets/images/nfl/logos/CHI.png,"Q1, Q2, Q3, Q4","10, 3, 7, 3","7, 7, 6, 0",1,,,-3,3,-110,-110,,,,,,,,-170,142,-3,3,-111,-111,39.5,-112,-109,,,,,-180,155,-3.5,3.5,-105,-115,39.5,-110,-110,,,,,-172,144,-3,3,-114,-106,39.5,-114,-106,,,,,-165,144,-3,3,-110,-112,39.5,-113,-108,,,,,-175,140,-3,3,-110,-112,39.5,-113,-108,,,,,,,,,,,,,,,,,,-165,144,-3,3,-110,-112,39.5,-113,-108,,,,,-170,143,-3,3,-110,-110,39.5,-110,-110,,,,,-160,135,-3.5,3.5,100,-115,39.5,-107,-107,,,,,-160,135,-3,3,-115,-105,39.5,-110,-110,,,,,-175,140,-3,3,-110,-112,39.5,-113,-108,,,,,-175,140,-3,3,-110,-112,39.5,-113,-108,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:53:45 PM,Final,LV,22,False,TEN,24,True,/assets/images/nfl/logos/LV.png,/assets/images/nfl/logos/TEN.png,"Q1, Q2, Q3, Q4","7, 17, 0, 0","3, 7, 3, 9",1,-120,100,-1,1,-110,-110,,,,,,,,109,-130,2,-2,-111,-110,45.5,-110,-112,,,,,105,-125,2,-2,-110,-110,45,-110,-110,,,,,110,-130,1.5,-1.5,-110,-110,45.5,-110,-110,,,,,112,-127,2,-2,-112,-109,45.5,-109,-112,,,,,108,-132,2,-2,-112,-109,45.5,-109,-112,,,,,,,,,,,,,,,,,,112,-127,2,-2,-112,-109,45.5,-109,-112,,,,,110,-130,2,-2,-110,-110,45.5,-110,-110,,,,,110,-125,2,-2,-107,-107,45.5,100,-115,,,,,105,-130,2,-2,-110,-110,45.5,-110,-110,,,,,108,-132,2,-2,-112,-109,45.5,-109,-112,,,,,108,-132,2,-2,-112,-109,45.5,-109,-112,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:53:55 PM,Final,BUF,19,False,MIA,21,True,/assets/images/nfl/logos/BUF.png,/assets/images/nfl/logos/MIA.png,"Q1, Q2, Q3, Q4","7, 7, 0, 7","7, 7, 3, 2",1,,,3.5,-3.5,-110,-110,,,,,,,,173,-208,4.5,-4.5,-110,-110,54,-110,-110,,,,,165,-195,4,-4,-110,-110,54.5,-110,-110,,,,,172,-205,4.5,-4.5,-110,-110,54.5,-110,-110,,,,,180,-210,4.5,-4.5,-110,-110,54,-110,-110,,,,,175,-220,4.5,-4.5,-110,-110,54,-110,-110,,,,,,,,,,,,,,,,,,180,-210,4.5,-4.5,-110,-110,54,-110,-110,,,,,170,-205,4,-4,-110,-110,54.5,-110,-110,,,,,175,-210,4.5,-4.5,-107,-107,54,-107,-107,,,,,165,-200,4.5,-4.5,-110,-110,54.5,-110,-110,,,,,175,-220,4.5,-4.5,-110,-110,54,-110,-110,,,,,175,-220,4.5,-4.5,-110,-110,54,-110,-110,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:54:06 PM,Final,DET,24,False,MIN,28,True,/assets/images/nfl/logos/DET.png,/assets/images/nfl/logos/MIN.png,"Q1, Q2, Q3, Q4","0, 14, 0, 14","7, 7, 10, 0",1,,,-5,5,-110,-110,,,,,,,,-277,226,-6.5,6.5,-110,-110,51.5,-112,-109,,,,,-265,225,-6.5,6.5,-110,-110,51.5,-110,-110,,,,,-275,225,-6.5,6.5,-110,-110,51.5,-114,-106,,,,,-275,232,-6.5,6.5,-110,-110,51.5,-113,-108,,,,,-286,225,-6.5,6.5,-110,-110,51.5,-113,-108,,,,,,,,,,,,,,,,,,-275,232,-6.5,6.5,-110,-110,51.5,-113,-108,,,,,-285,228,-6.5,6.5,-110,-110,51.5,-110,-110,,,,,-275,230,-6.5,6.5,-107,-107,51.5,-107,-107,,,,,-275,220,-6.5,6.5,-110,-110,51.5,-110,-110,,,,,-286,225,-6.5,6.5,-110,-110,51.5,-113,-108,,,,,-286,225,-6.5,6.5,-110,-110,51.5,-113,-108,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:54:14 PM,Final,CIN,27,True,NYJ,12,False,/assets/images/nfl/logos/CIN.png,/assets/images/nfl/logos/NYJ.png,"Q1, Q2, Q3, Q4","6, 3, 3, 0","14, 6, 7, 0",1,190,-235,5,-5,-110,-110,,,,,,,,226,-277,6.5,-6.5,-111,-110,46,-109,-112,,,,,225,-265,6.5,-6.5,-115,-105,45.5,-115,-105,,,,,215,-260,6.5,-6.5,-112,-108,45.5,-115,-105,,,,,235,-278,6.5,-6.5,-110,-110,46,-108,-113,,,,,230,-295,6.5,-6.5,-110,-110,46,-108,-113,,,,,,,,,,,,,,,,,,235,-278,6.5,-6.5,-110,-110,46,-108,-113,,,,,222,-278,6.5,-6.5,-110,-110,46,-110,-110,,,,,220,-275,6.5,-6.5,-110,-105,46,-107,-107,,,,,225,-275,6.5,-6.5,-110,-110,46,-110,-110,,,,,230,-295,6.5,-6.5,-110,-110,46,-108,-113,,,,,230,-295,6.5,-6.5,-110,-110,46,-108,-113,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:54:21 PM,Final,PHI,24,True,WAS,8,False,/assets/images/nfl/logos/PHI.png,/assets/images/nfl/logos/WAS.png,"Q1, Q2, Q3, Q4","0, 0, 0, 8","0, 24, 0, 0",1,-110,-110,0,0,-110,-110,,,,,,,,206,-252,6,-6,-112,-110,47.5,-111,-110,,,,,200,-240,5.5,-5.5,-110,-110,47.5,-110,-110,,,,,198,-240,6,-6,-110,-110,47.5,-110,-110,,,,,215,-250,6,-6,-112,-109,47.5,-112,-109,,,,,210,-265,6,-6,-112,-109,47.5,-112,-109,,,,,,,,,,,,,,,,,,215,-250,6,-6,-112,-109,47.5,-112,-109,,,,,205,-250,5.5,-5.5,-110,-110,47.5,-110,-110,,,,,200,-250,5.5,-5.5,-107,-107,47.5,-107,-107,,,,,190,-250,5.5,-5.5,-110,-110,47.5,-110,-110,,,,,210,-265,6,-6,-112,-109,47.5,-112,-109,,,,,210,-265,6,-6,-112,-109,47.5,-112,-109,,,,
2022,RegularSeason,3,Week 3,9/25/22,1:00 PM ET,Sun,9/25/22 @ 1:00 PM ET,9/30/2022 12:54:31 PM,Final,NO,14,False,CAR,22,True,/assets/images/nfl/logos/NO.png,/assets/images/nfl/logos/CAR.png,"Q1, Q2, Q3, Q4","7, 6, 0, 9","0, 0, 0, 14",1,,,2,-2,-110,-110,,,,,,,,110,-131,2,-2,-110,-110,41,-112,-109,,,,,100,-120,1,-1,-110,-110,41,-110,-110,,,,,108,-126,2.5,-2.5,-114,-106,41.5,-108,-112,,,,,118,-134,2,-2,-110,-110,41,-113,-108,,,,,114,-139,2,-2,-110,-110,41,-113,-108,,,,,,,,,,,,,,,,,,118,-134,2,-2,-110,-110,41,-113,-108,,,,,110,-130,2,-2,-110,-110,41,-110,-110,,,,,110,-125,1.5,-1.5,-107,-107,41,-105,-110,,,,,105,-130,2,-2,-110,-110,41,-110,-110,,,,,114,-139,2,-2,-110,-110,41,-113,-108,,,,,114,-139,2,-2,-110,-110,41,-113,-108,,,,
