Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,ParxHomeMoneyLine,ParxAwayMoneyLine,ParxHomePointSpread,ParxAwayPointSpread,ParxHomePointSpreadPayout,ParxAwayPointSpreadPayout,ParxOverUnder,ParxOverPayout,ParxUnderPayout,ParxHomeTeamTotal,ParxAwayTeamTotal,ParxHomeTeamTotalPayout,ParxAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,RiversCasinoPAHomeMoneyLine,RiversCasinoPAAwayMoneyLine,RiversCasinoPAHomePointSpread,RiversCasinoPAAwayPointSpread,RiversCasinoPAHomePointSpreadPayout,RiversCasinoPAAwayPointSpreadPayout,RiversCasinoPAOverUnder,RiversCasinoPAOverPayout,RiversCasinoPAUnderPayout,RiversCasinoPAHomeTeamTotal,RiversCasinoPAAwayTeamTotal,RiversCasinoPAHomeTeamTotalPayout,RiversCasinoPAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2022,RegularSeason,15,Week 15,12/15/22,8:15 PM ET,Thu,12/15/22 @ 8:15 PM ET,12/20/2022 3:48:21 PM,Final,SF,21,True,SEA,13,False,/assets/images/nfl/logos/SF.png,/assets/images/nfl/logos/SEA.png,"Q1, Q2, Q3, Q4","0, 3, 3, 7","7, 7, 7, 0",1,,,3,-3,-110,-110,,,,,,,,150,-182,3,-3,-104,-118,43,-109,-112,,,,,150,-175,3,-3,100,-120,42.5,-110,-110,,,,,148,-176,3,-3,-104,-118,42.5,-110,-110,,,,,157,-180,3,-3,-104,-117,43,-109,-112,,,,,150,-186,3,-3,-104,-117,43,-109,-112,,,,,,,,,,,,,,,,,,157,-180,3,-3,-104,-117,43,-109,-112,,,,,158,-190,3,-3,100,-120,42.5,-110,-110,,,,,150,-180,3,-3,100,-115,43,-107,-107,,,,,145,-175,3,-3,-105,-115,43,-110,-110,,,,,150,-186,3,-3,-104,-117,43,-109,-112,,,,,150,-186,3,-3,-104,-117,43,-109,-112,,,,
2022,RegularSeason,15,Week 15,12/17/22,1:00 PM ET,Sat,12/17/22 @ 1:00 PM ET,12/20/2022 3:48:21 PM,F/OT,IND,36,False,MIN,39,True,/assets/images/nfl/logos/IND.png,/assets/images/nfl/logos/MIN.png,"Q1, Q2, Q3, Q4, OT","0, 0, 14, 22, 3","17, 16, 3, 0, 0",1,-110,-110,0,0,-110,-110,,,,,,,,-196,163,-3.5,3.5,-110,-110,47,-112,-110,,,,,-200,170,-3.5,3.5,-110,-110,47,-110,-110,,,,,-210,176,-3.5,3.5,-114,-106,46.5,-112,-108,,,,,-190,165,-3.5,3.5,-110,-110,47,-112,-109,,,,,-195,160,-3.5,3.5,-110,-110,47,-112,-109,,,,,,,,,,,,,,,,,,-190,165,-3.5,3.5,-110,-110,47,-112,-109,,,,,-195,162,-3.5,3.5,-105,-115,47,-110,-110,,,,,-180,150,-3.5,3.5,-105,-110,47,-107,-107,,,,,-200,165,-3.5,3.5,-110,-110,47,-110,-110,,,,,-195,160,-3.5,3.5,-110,-110,47,-112,-109,,,,,-195,160,-3.5,3.5,-110,-110,47,-112,-109,,,,
2022,RegularSeason,15,Week 15,12/17/22,4:30 PM ET,Sat,12/17/22 @ 4:30 PM ET,12/20/2022 3:48:21 PM,Final,BAL,3,False,CLE,13,True,/assets/images/nfl/logos/BAL.png,/assets/images/nfl/logos/CLE.png,"Q1, Q2, Q3, Q4","0, 6, 7, 0","0, 3, 0, 0",1,,,2.5,-2.5,-110,-110,,,,,,,,-158,134,-3,3,-106,-117,39.5,-107,-113,,,,,-155,135,-2.5,2.5,-120,100,38.5,-110,-110,,,,,-162,136,-3,3,-105,-115,39.5,-105,-115,,,,,-155,135,-3,3,-106,-117,39.5,-107,-113,,,,,-159,132,-3,3,-106,-117,39.5,-107,-113,,,,,,,,,,,,,,,,,,-155,135,-3,3,-106,-117,39.5,-107,-113,,,,,-160,135,-3,3,100,-120,39,-110,-110,,,,,-160,135,-2.5,2.5,-115,100,39.5,-107,-107,,,,,-160,135,-3,3,-105,-115,39,-110,-110,,,,,-159,132,-3,3,-106,-117,39.5,-107,-113,,,,,-159,132,-3,3,-106,-117,39.5,-107,-113,,,,
2022,RegularSeason,15,Week 15,12/17/22,8:15 PM ET,Sat,12/17/22 @ 8:15 PM ET,12/20/2022 3:48:21 PM,Final,MIA,29,False,BUF,32,True,/assets/images/nfl/logos/MIA.png,/assets/images/nfl/logos/BUF.png,"Q1, Q2, Q3, Q4","7, 14, 0, 11","3, 10, 13, 3",1,,,-6,6,-110,-110,,,,,,,,-348,275,-7,7,-114,-107,44,-109,-112,,,,,-350,290,-7,7,-120,100,44.5,-110,-110,,,,,-350,280,-7,7,-110,-110,44.5,-106,-114,,,,,-335,280,-7,7,-114,-107,44,-109,-112,,,,,-360,270,-7,7,-114,-107,44,-109,-112,,,,,,,,,,,,,,,,,,-335,280,-7,7,-114,-107,44,-109,-112,,,,,-365,285,-7,7,-105,-115,45,-110,-110,,,,,-300,240,-7,7,-110,-105,45,-107,-107,,,,,-350,270,-7,7,-110,-110,44.5,-110,-110,,,,,-360,270,-7,7,-114,-107,44,-109,-112,,,,,-360,270,-7,7,-114,-107,44,-109,-112,,,,
2022,RegularSeason,15,Week 15,12/18/22,1:00 PM ET,Sun,12/18/22 @ 1:00 PM ET,12/20/2022 3:48:21 PM,Final,ATL,18,False,NO,21,True,/assets/images/nfl/logos/ATL.png,/assets/images/nfl/logos/NO.png,"Q1, Q2, Q3, Q4","14, 0, 7, 0","0, 3, 7, 8",1,,,-5,5,-110,-110,,,,,,,,-230,189,-5,5,-112,-110,43.5,-110,-111,,,,,-230,195,-5.5,5.5,-110,-110,43.5,-105,-115,,,,,-240,198,-5.5,5.5,-112,-108,43.5,-108,-112,,,,,-225,192,-5,5,-112,-109,43.5,-110,-110,,,,,-235,185,-5,5,-112,-109,43.5,-110,-110,,,,,,,,,,,,,,,,,,-225,192,-5,5,-112,-109,43.5,-110,-110,,,,,-240,196,-5,5,-110,-110,43,-110,-110,,,,,-240,190,-5.5,5.5,-107,-107,43,-110,-105,,,,,-210,175,-4.5,4.5,-115,-105,43.5,-110,-110,,,,,-235,185,-5,5,-112,-109,43.5,-110,-110,,,,,-235,185,-5,5,-112,-109,43.5,-110,-110,,,,
2022,RegularSeason,15,Week 15,12/18/22,1:00 PM ET,Sun,12/18/22 @ 1:00 PM ET,12/20/2022 3:48:21 PM,Final,PHI,25,True,CHI,20,False,/assets/images/nfl/logos/PHI.png,/assets/images/nfl/logos/CHI.png,"Q1, Q2, Q3, Q4","0, 6, 7, 7","0, 10, 7, 8",1,,,2.5,-2.5,-110,-110,,,,,,,,313,-396,8.5,-8.5,-110,-110,47.5,-112,-110,,,,,320,-390,8.5,-8.5,-110,-110,47.5,-110,-110,,,,,320,-405,8.5,-8.5,-110,-110,47.5,-114,-106,,,,,320,-385,8.5,-8.5,-110,-110,47.5,-112,-109,,,,,300,-400,8.5,-8.5,-110,-110,47.5,-112,-109,,,,,,,,,,,,,,,,,,320,-385,8.5,-8.5,-110,-110,47.5,-112,-109,,,,,320,-420,8.5,-8.5,-110,-110,47.5,-110,-110,,,,,310,-400,8.5,-8.5,-107,-107,48,-107,-107,,,,,310,-400,8.5,-8.5,-110,-110,48.5,-110,-110,,,,,300,-400,8.5,-8.5,-110,-110,47.5,-112,-109,,,,,300,-400,8.5,-8.5,-110,-110,47.5,-112,-109,,,,
2022,RegularSeason,15,Week 15,12/18/22,1:00 PM ET,Sun,12/18/22 @ 1:00 PM ET,12/20/2022 3:48:21 PM,Final,DET,20,True,NYJ,17,False,/assets/images/nfl/logos/DET.png,/assets/images/nfl/logos/NYJ.png,"Q1, Q2, Q3, Q4","0, 10, 0, 7","7, 3, 3, 7",1,-135,115,-2.5,2.5,-110,-110,,,,,,,,-131,110,-2,2,-112,-110,44,-110,-112,,,,,-130,110,-2.5,2.5,-110,-110,43.5,-110,-110,,,,,-134,114,-1.5,1.5,-115,-105,43.5,-110,-110,,,,,-127,112,-2,2,-112,-109,44,-109,-112,,,,,-130,107,-2,2,-112,-109,44,-109,-112,,,,,,,,,,,,,,,,,,-127,112,-2,2,-112,-109,44,-109,-112,,,,,-130,110,-2,2,-110,-110,43.5,-110,-110,,,,,-135,115,-2.5,2.5,-107,-107,43.5,-107,-107,,,,,-130,110,-2.5,2.5,-110,-110,44,-115,-105,,,,,-130,107,-2,2,-112,-109,44,-109,-112,,,,,-130,107,-2,2,-112,-109,44,-109,-112,,,,
2022,RegularSeason,15,Week 15,12/18/22,1:00 PM ET,Sun,12/18/22 @ 1:00 PM ET,12/20/2022 3:48:21 PM,Final,PIT,24,True,CAR,16,False,/assets/images/nfl/logos/PIT.png,/assets/images/nfl/logos/CAR.png,"Q1, Q2, Q3, Q4","0, 7, 0, 9","7, 7, 7, 3",1,100,-120,1,-1,-110,-110,,,,,,,,-147,124,-3,3,-105,-118,37,-109,-112,,,,,-145,125,-2.5,2.5,-115,-105,37.5,-110,-110,,,,,-148,126,-2.5,2.5,-115,-105,37.5,-110,-110,,,,,-143,127,-3,3,-105,-117,37,-109,-112,,,,,-148,123,-3,3,-105,-118,37,-109,-112,,,,,,,,,,,,,,,,,,-143,127,-3,3,-105,-117,37,-109,-112,,,,,-145,122,-3,3,100,-120,37,-110,-110,,,,,-140,120,-2.5,2.5,-115,100,37.5,-107,-107,,,,,-145,120,-2.5,2.5,-115,-105,37.5,-110,-110,,,,,-150,123,-3,3,-105,-117,37,-109,-112,,,,,-150,123,-3,3,-105,-117,37,-109,-112,,,,
2022,RegularSeason,15,Week 15,12/18/22,1:00 PM ET,Sun,12/18/22 @ 1:00 PM ET,12/20/2022 3:48:21 PM,F/OT,DAL,34,False,JAX,40,True,/assets/images/nfl/logos/DAL.png,/assets/images/nfl/logos/JAX.png,"Q1, Q2, Q3, Q4, OT","0, 7, 17, 10, 6","7, 14, 6, 7, 0",1,,,3.5,-3.5,-110,-110,,,,,,,,172,-205,4,-4,-110,-110,48,-112,-110,,,,,175,-205,3.5,-3.5,-110,-110,48,-110,-110,,,,,172,-205,3.5,-3.5,-104,-118,47.5,-114,-106,,,,,175,-200,4,-4,-110,-110,48,-112,-109,,,,,170,-210,4,-4,-110,-110,48,-112,-109,,,,,,,,,,,,,,,,,,175,-200,4,-4,-110,-110,48,-112,-109,,,,,175,-210,4,-4,-110,-110,48,-110,-110,,,,,175,-200,4,-4,-107,-107,48,-107,-107,,,,,170,-210,4,-4,-110,-110,48,-110,-110,,,,,170,-210,4,-4,-110,-110,48,-112,-109,,,,,170,-210,4,-4,-110,-110,48,-112,-109,,,,
2022,RegularSeason,15,Week 15,12/18/22,1:00 PM ET,Sun,12/18/22 @ 1:00 PM ET,12/20/2022 3:48:21 PM,F/OT,KC,30,True,HOU,24,False,/assets/images/nfl/logos/KC.png,/assets/images/nfl/logos/HOU.png,"Q1, Q2, Q3, Q4, OT","7, 7, 7, 3, 0","0, 13, 3, 8, 6",1,,,10,-10,-110,-110,,,,,,,,627,-962,14,-14,-109,-113,48.5,-110,-110,,,,,675,-975,14,-14,-110,-110,48.5,-110,-110,,,,,730,-1150,14.5,-14.5,-110,-110,48.5,-110,-110,,,,,650,-910,14,-14,-108,-113,48,-114,-107,,,,,575,-910,14,-14,-108,-113,48,-114,-107,,,,,,,,,,,,,,,,,,650,-910,14,-14,-108,-113,48,-114,-107,,,,,700,-1100,14,-14,-110,-110,48.5,-110,-110,,,,,550,-800,14.5,-14.5,-107,-107,48.5,-107,-107,,,,,625,-1000,14.5,-14.5,-110,-110,48.5,-110,-110,,,,,575,-910,14,-14,-108,-113,48,-114,-107,,,,,575,-910,14,-14,-108,-113,48,-114,-107,,,,
