Season,Type,Week,Timeframe,DayString,TimeString,DayOfWeek,DateTimeString,LastUpdated,Status,AwayTeam,AwayScore,AwayTeamHasWon,HomeTeam,HomeScore,HomeTeamHasWon,AwayTeamLogo,HomeTeamLogo,QuarterNames,HomeTeamQuarters,AwayTeamQuarters,Scope,OpenerHomeMoneyLine,OpenerAwayMoneyLine,OpenerHomePointSpread,OpenerAwayPointSpread,OpenerHomePointSpreadPayout,OpenerAwayPointSpreadPayout,OpenerOverUnder,OpenerOverPayout,OpenerUnderPayout,OpenerHomeTeamTotal,OpenerAwayTeamTotal,OpenerHomeTeamTotalPayout,OpenerAwayTeamTotalPayout,ConsensusHomeMoneyLine,ConsensusAwayMoneyLine,ConsensusHomePointSpread,ConsensusAwayPointSpread,ConsensusHomePointSpreadPayout,ConsensusAwayPointSpreadPayout,ConsensusOverUnder,ConsensusOverPayout,ConsensusUnderPayout,ConsensusHomeTeamTotal,ConsensusAwayTeamTotal,ConsensusHomeTeamTotalPayout,ConsensusAwayTeamTotalPayout,DraftKingsHomeMoneyLine,DraftKingsAwayMoneyLine,DraftKingsHomePointSpread,DraftKingsAwayPointSpread,DraftKingsHomePointSpreadPayout,DraftKingsAwayPointSpreadPayout,DraftKingsOverUnder,DraftKingsOverPayout,DraftKingsUnderPayout,DraftKingsHomeTeamTotal,DraftKingsAwayTeamTotal,DraftKingsHomeTeamTotalPayout,DraftKingsAwayTeamTotalPayout,FanDuelHomeMoneyLine,FanDuelAwayMoneyLine,FanDuelHomePointSpread,FanDuelAwayPointSpread,FanDuelHomePointSpreadPayout,FanDuelAwayPointSpreadPayout,FanDuelOverUnder,FanDuelOverPayout,FanDuelUnderPayout,FanDuelHomeTeamTotal,FanDuelAwayTeamTotal,FanDuelHomeTeamTotalPayout,FanDuelAwayTeamTotalPayout,SugarHousePAHomeMoneyLine,SugarHousePAAwayMoneyLine,SugarHousePAHomePointSpread,SugarHousePAAwayPointSpread,SugarHousePAHomePointSpreadPayout,SugarHousePAAwayPointSpreadPayout,SugarHousePAOverUnder,SugarHousePAOverPayout,SugarHousePAUnderPayout,SugarHousePAHomeTeamTotal,SugarHousePAAwayTeamTotal,SugarHousePAHomeTeamTotalPayout,SugarHousePAAwayTeamTotalPayout,ParxHomeMoneyLine,ParxAwayMoneyLine,ParxHomePointSpread,ParxAwayPointSpread,ParxHomePointSpreadPayout,ParxAwayPointSpreadPayout,ParxOverUnder,ParxOverPayout,ParxUnderPayout,ParxHomeTeamTotal,ParxAwayTeamTotal,ParxHomeTeamTotalPayout,ParxAwayTeamTotalPayout,_888SportNJHomeMoneyLine,_888SportNJAwayMoneyLine,_888SportNJHomePointSpread,_888SportNJAwayPointSpread,_888SportNJHomePointSpreadPayout,_888SportNJAwayPointSpreadPayout,_888SportNJOverUnder,_888SportNJOverPayout,_888SportNJUnderPayout,_888SportNJHomeTeamTotal,_888SportNJAwayTeamTotal,_888SportNJHomeTeamTotalPayout,_888SportNJAwayTeamTotalPayout,RiversCasinoPAHomeMoneyLine,RiversCasinoPAAwayMoneyLine,RiversCasinoPAHomePointSpread,RiversCasinoPAAwayPointSpread,RiversCasinoPAHomePointSpreadPayout,RiversCasinoPAAwayPointSpreadPayout,RiversCasinoPAOverUnder,RiversCasinoPAOverPayout,RiversCasinoPAUnderPayout,RiversCasinoPAHomeTeamTotal,RiversCasinoPAAwayTeamTotal,RiversCasinoPAHomeTeamTotalPayout,RiversCasinoPAAwayTeamTotalPayout,CaesarsHomeMoneyLine,CaesarsAwayMoneyLine,CaesarsHomePointSpread,CaesarsAwayPointSpread,CaesarsHomePointSpreadPayout,CaesarsAwayPointSpreadPayout,CaesarsOverUnder,CaesarsOverPayout,CaesarsUnderPayout,CaesarsHomeTeamTotal,CaesarsAwayTeamTotal,CaesarsHomeTeamTotalPayout,CaesarsAwayTeamTotalPayout,PointsBetHomeMoneyLine,PointsBetAwayMoneyLine,PointsBetHomePointSpread,PointsBetAwayPointSpread,PointsBetHomePointSpreadPayout,PointsBetAwayPointSpreadPayout,PointsBetOverUnder,PointsBetOverPayout,PointsBetUnderPayout,PointsBetHomeTeamTotal,PointsBetAwayTeamTotal,PointsBetHomeTeamTotalPayout,PointsBetAwayTeamTotalPayout,BetMGMHomeMoneyLine,BetMGMAwayMoneyLine,BetMGMHomePointSpread,BetMGMAwayPointSpread,BetMGMHomePointSpreadPayout,BetMGMAwayPointSpreadPayout,BetMGMOverUnder,BetMGMOverPayout,BetMGMUnderPayout,BetMGMHomeTeamTotal,BetMGMAwayTeamTotal,BetMGMHomeTeamTotalPayout,BetMGMAwayTeamTotalPayout,UnibetHomeMoneyLine,UnibetAwayMoneyLine,UnibetHomePointSpread,UnibetAwayPointSpread,UnibetHomePointSpreadPayout,UnibetAwayPointSpreadPayout,UnibetOverUnder,UnibetOverPayout,UnibetUnderPayout,UnibetHomeTeamTotal,UnibetAwayTeamTotal,UnibetHomeTeamTotalPayout,UnibetAwayTeamTotalPayout,BarstoolHomeMoneyLine,BarstoolAwayMoneyLine,BarstoolHomePointSpread,BarstoolAwayPointSpread,BarstoolHomePointSpreadPayout,BarstoolAwayPointSpreadPayout,BarstoolOverUnder,BarstoolOverPayout,BarstoolUnderPayout,BarstoolHomeTeamTotal,BarstoolAwayTeamTotal,BarstoolHomeTeamTotalPayout,BarstoolAwayTeamTotalPayout
2022,RegularSeason,14,Week 14,12/8/22,8:15 PM ET,Thu,12/8/22 @ 8:15 PM ET,12/12/2022 1:28:17 PM,Final,LV,16,FALSE,LAR,17,TRUE,/assets/images/nfl/logos/LV.png,/assets/images/nfl/logos/LAR.png,"Q1, Q2, Q3, Q4","3, 0, 0, 14","10, 3, 0, 3",1,,,-4,4,-110,-110,,,,,,,,236,-273,6,-6,-110,-110,41.5,-110,-110,,,,,235,-280,6.5,-6.5,-110,-110,42,-110,-110,,,,,220,-270,6.5,-6.5,-118,-104,41.5,-115,-105,,,,,260,-265,6,-6,-110,-110,41.5,-110,-110,,,,,250,-278,6,-6,-110,-110,41.5,-110,-110,,,,,,,,,,,,,,,,,,260,-265,6,-6,-110,-110,41.5,-110,-110,,,,,222,-278,6,-6,-110,-110,42,-110,-110,,,,,185,-225,5.5,-5.5,-107,-107,42,-107,-107,,,,,220,-275,6.5,-6.5,-110,-110,41.5,-110,-110,,,,,250,-278,6,-6,-110,-110,41.5,-110,-110,,,,,250,-278,6,-6,-110,-110,41.5,-110,-110,,,,
2022,RegularSeason,14,Week 14,12/11/22,1:00 PM ET,Sun,12/11/22 @ 1:00 PM ET,12/12/2022 1:28:17 PM,Final,NYJ,12,FALSE,BUF,20,TRUE,/assets/images/nfl/logos/NYJ.png,/assets/images/nfl/logos/BUF.png,"Q1, Q2, Q3, Q4","0, 7, 10, 3","0, 0, 7, 5",1,,,-9.5,9.5,-110,-110,,,,,,,,-476,368,-10,10,-110,-110,43.5,-110,-112,,,,,-460,370,-9.5,9.5,-115,-105,44,-110,-110,,,,,-460,360,-9.5,9.5,-120,-102,43.5,-110,-110,,,,,-480,385,-10,10,-110,-110,43.5,-109,-112,,,,,-500,370,-10,10,-110,-110,43.5,-109,-112,,,,,,,,,,,,,,,,,,-480,385,-10,10,-110,-110,43.5,-109,-112,,,,,-480,360,-10,10,-110,-110,43.5,-110,-110,,,,,-400,310,-10,10,-107,-107,43.5,-107,-107,,,,,-450,350,-10,10,-110,-110,43.5,-110,-110,,,,,-500,370,-10,10,-110,-110,43.5,-109,-112,,,,,-500,370,-10,10,-110,-110,43.5,-109,-112,,,,
2022,RegularSeason,14,Week 14,12/11/22,1:00 PM ET,Sun,12/11/22 @ 1:00 PM ET,12/12/2022 1:28:17 PM,Final,CLE,10,FALSE,CIN,23,TRUE,/assets/images/nfl/logos/CLE.png,/assets/images/nfl/logos/CIN.png,"Q1, Q2, Q3, Q4","0, 13, 7, 3","0, 3, 7, 0",1,,,-4,4,-110,-110,,,,,,,,-206,171,-4,4,-112,-109,47,-112,-109,,,,,-205,175,-4,4,-110,-110,47,-115,-105,,,,,-220,184,-4.5,4.5,-110,-110,47.5,-106,-114,,,,,-200,170,-4,4,-113,-108,47,-113,-108,,,,,-205,165,-4,4,-113,-108,47,-113,-108,,,,,,,,,,,,,,,,,,-200,170,-4,4,-113,-108,47,-113,-108,,,,,-220,180,-4,4,-110,-110,47,-110,-110,,,,,-210,175,-4,4,-110,-105,47,-107,-107,,,,,-210,170,-4,4,-110,-110,47,-110,-110,,,,,-205,165,-4,4,-113,-108,47,-113,-108,,,,,-205,165,-4,4,-113,-108,47,-113,-108,,,,
2022,RegularSeason,14,Week 14,12/11/22,1:00 PM ET,Sun,12/11/22 @ 1:00 PM ET,12/12/2022 1:28:17 PM,Final,HOU,23,FALSE,DAL,27,TRUE,/assets/images/nfl/logos/HOU.png,/assets/images/nfl/logos/DAL.png,"Q1, Q2, Q3, Q4","7, 10, 0, 10","10, 10, 3, 0",1,,,-8,8,-110,-110,,,,,,,,-1973,959,-17,17,-110,-110,44.5,-110,-110,,,,,-2100,1100,-17,17,-115,-105,44.5,-110,-110,,,,,-1600,900,-17.5,17.5,-110,-110,44.5,-110,-110,,,,,-2000,950,-17,17,-110,-110,44.5,-110,-110,,,,,-2000,950,-17,17,-110,-110,44.5,-110,-110,,,,,,,,,,,,,,,,,,-2000,950,-17,17,-110,-110,44.5,-110,-110,,,,,-2400,1150,-17,17,-110,-110,44.5,-110,-110,,,,,-1250,800,-17.5,17.5,-107,-107,44.5,-107,-107,,,,,-2000,1000,-17.5,17.5,-110,-110,44,-110,-110,,,,,-2000,950,-17,17,-110,-110,44.5,-110,-110,,,,,-2000,950,-17,17,-110,-110,44.5,-110,-110,,,,
2022,RegularSeason,14,Week 14,12/11/22,1:00 PM ET,Sun,12/11/22 @ 1:00 PM ET,12/12/2022 1:28:17 PM,Final,MIN,23,FALSE,DET,34,TRUE,/assets/images/nfl/logos/MIN.png,/assets/images/nfl/logos/DET.png,"Q1, Q2, Q3, Q4","7, 7, 7, 13","7, 0, 6, 10",1,110,-130,2,-2,-110,-110,,,,,,,,-139,118,-2.5,2.5,-112,-110,51.5,-110,-112,,,,,-135,115,-2.5,2.5,-110,-110,51.5,-110,-110,,,,,-136,116,-1.5,1.5,-118,-104,51.5,-110,-110,,,,,-139,123,-2.5,2.5,-112,-109,51.5,-109,-112,,,,,-143,120,-2.5,2.5,-112,-109,51.5,-109,-112,,,,,,,,,,,,,,,,,,-139,123,-2.5,2.5,-112,-109,51.5,-109,-112,,,,,-135,115,-2.5,2.5,-110,-110,51.5,-110,-110,,,,,-135,115,,,,,51.5,-107,-107,,,,,-145,120,-2.5,2.5,-110,-110,51,-110,-110,,,,,-143,120,-2.5,2.5,-112,-109,51.5,-109,-112,,,,,-143,120,-2.5,2.5,-112,-109,51.5,-109,-112,,,,
2022,RegularSeason,14,Week 14,12/11/22,1:00 PM ET,Sun,12/11/22 @ 1:00 PM ET,12/12/2022 1:28:17 PM,Final,JAX,36,TRUE,TEN,22,FALSE,/assets/images/nfl/logos/JAX.png,/assets/images/nfl/logos/TEN.png,"Q1, Q2, Q3, Q4","14, 0, 0, 8","7, 13, 13, 3",1,,,-6.5,6.5,-110,-110,,,,,,,,-182,151,-3.5,3.5,-104,-117,41.5,-112,-110,,,,,-175,150,-3,3,-115,-105,41.5,-110,-110,,,,,-178,150,-3.5,3.5,-105,-115,41.5,-118,-104,,,,,-180,155,-3.5,3.5,-110,-110,41.5,-112,-109,,,,,-186,150,-3.5,3.5,-110,-110,41.5,-112,-109,,,,,,,,,,,,,,,,,,-180,155,-3.5,3.5,-110,-110,41.5,-112,-109,,,,,-178,150,-3,3,-125,105,41.5,-110,-110,,,,,-180,150,-3.5,3.5,-107,-107,41.5,-107,-107,,,,,-190,155,-3.5,3.5,-105,-115,41.5,-110,-110,,,,,-186,150,-3.5,3.5,-110,-110,41.5,-112,-109,,,,,-186,150,-3.5,3.5,-103,-118,41.5,-112,-109,,,,
2022,RegularSeason,14,Week 14,12/11/22,1:00 PM ET,Sun,12/11/22 @ 1:00 PM ET,12/12/2022 1:28:17 PM,Final,PHI,48,TRUE,NYG,22,FALSE,/assets/images/nfl/logos/PHI.png,/assets/images/nfl/logos/NYG.png,"Q1, Q2, Q3, Q4","0, 7, 7, 8","7, 17, 10, 14",1,100,-120,1.5,-1.5,-110,-110,,,,,,,,268,-337,7,-7,-108,-114,44.5,-111,-110,,,,,270,-325,7,-7,-105,-115,44.5,-110,-110,,,,,275,-340,7.5,-7.5,-118,-104,44.5,-110,-110,,,,,275,-335,7,-7,-108,-113,44.5,-112,-109,,,,,265,-345,7,-7,-108,-113,44.5,-112,-109,,,,,,,,,,,,,,,,,,275,-335,7,-7,-108,-113,44.5,-112,-109,,,,,270,-345,7,-7,-110,-110,44.5,-110,-110,,,,,240,-300,7,-7,-107,-107,44,-110,-105,,,,,260,-350,7,-7,-105,-115,44.5,-110,-110,,,,,265,-345,7,-7,-108,-113,44.5,-112,-109,,,,,265,-345,7,-7,-108,-113,44.5,-112,-109,,,,
2022,RegularSeason,14,Week 14,12/11/22,1:00 PM ET,Sun,12/11/22 @ 1:00 PM ET,12/12/2022 1:28:17 PM,Final,BAL,16,TRUE,PIT,14,FALSE,/assets/images/nfl/logos/BAL.png,/assets/images/nfl/logos/PIT.png,"Q1, Q2, Q3, Q4","7, 0, 0, 7","10, 3, 0, 3",1,,,2,-2,-110,-110,,,,,,,,-130,110,-1.5,1.5,-110,-110,36.5,-110,-111,,,,,-130,110,-2,2,-110,-110,36.5,-115,-105,,,,,-130,110,-1.5,1.5,-110,-110,36.5,-115,-105,,,,,-129,113,-1.5,1.5,-110,-110,36.5,-109,-112,,,,,-134,110,-1.5,1.5,-110,-110,36.5,-109,-112,,,,,,,,,,,,,,,,,,-129,113,-1.5,1.5,-110,-110,36.5,-109,-112,,,,,-130,110,-2,2,-110,-110,36.5,-110,-110,,,,,-125,110,-2,2,-107,-107,36.5,-107,-107,,,,,-130,110,-2,2,-110,-110,36.5,-110,-110,,,,,-134,110,-1.5,1.5,-110,-110,36.5,-109,-112,,,,,-134,110,-1.5,1.5,-110,-110,36.5,-109,-112,,,,
2022,RegularSeason,14,Week 14,12/11/22,4:05 PM ET,Sun,12/11/22 @ 4:05 PM ET,12/12/2022 1:28:17 PM,Final,KC,34,TRUE,DEN,28,FALSE,/assets/images/nfl/logos/KC.png,/assets/images/nfl/logos/DEN.png,"Q1, Q2, Q3, Q4","0, 14, 7, 7","6, 21, 7, 0",1,-110,-110,0,0,-110,-110,,,,,,,,345,-443,9,-9,-110,-110,44,-110,-112,,,,,350,-435,9,-9,-110,-110,44,-110,-110,,,,,330,-420,8.5,-8.5,-105,-115,44.5,-105,-115,,,,,355,-435,9,-9,-110,-110,44,-110,-112,,,,,340,-455,9,-9,-110,-110,44,-110,-112,,,,,,,,,,,,,,,,,,355,-435,9,-9,-110,-110,44,-110,-112,,,,,345,-455,9,-9,-110,-110,44,-110,-110,,,,,300,-375,9,-9,-107,-107,44.5,-107,-107,,,,,340,-450,9,-9,-110,-110,44,-110,-110,,,,,340,-455,9,-9,-110,-110,44,-110,-112,,,,,340,-455,9,-9,-110,-110,44,-110,-112,,,,
2022,RegularSeason,14,Week 14,12/11/22,4:25 PM ET,Sun,12/11/22 @ 4:25 PM ET,12/12/2022 1:28:17 PM,Final,TB,7,FALSE,SF,35,TRUE,/assets/images/nfl/logos/TB.png,/assets/images/nfl/logos/SF.png,"Q1, Q2, Q3, Q4","7, 21, 7, 0","0, 0, 7, 0",1,-110,-110,0,0,-110,-110,,,,,,,,-186,154,-3.5,3.5,-106,-115,38.5,-112,-110,,,,,-175,150,-3.5,3.5,-105,-115,38.5,-110,-110,,,,,-200,168,-3.5,3.5,-110,-110,38.5,-105,-115,,,,,-180,155,-3.5,3.5,-105,-115,38.5,-112,-109,,,,,-186,150,-3.5,3.5,-105,-115,38.5,-112,-109,,,,,,,,,,,,,,,,,,-180,155,-3.5,3.5,-105,-115,38.5,-112,-109,,,,,-190,158,-3.5,3.5,-105,-115,38.5,-110,-110,,,,,-160,135,-3,3,-115,100,38,-107,-107,,,,,-185,150,-3.5,3.5,-105,-115,38.5,-110,-110,,,,,-186,150,-3.5,3.5,-105,-115,38.5,-112,-109,,,,,-186,150,-3.5,3.5,-105,-115,38.5,-112,-109,,,,
